# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 0.0334587 0.0230881 2.81631
2000 -0.0322244 -0.0246831 6.38254
3000 -0.00885596 -0.00562516 9.97687
4000 0.0309402 0.0177178 13.414
5000 0.0123538 0.0240544 16.7305
6000 -0.00141289 -0.00711378 19.9107
7000 -0.00607211 -0.00899725 22.9733
8000 0.00263889 0.0111974 25.9921
9000 0.012644 0.00785337 28.9353
10000 0.00581506 0.00953391 31.7709
11000 -0.00297508 0.00350058 34.5682
12000 0.00452124 -0.00661695 37.2695
13000 -0.00691318 0.00338917 39.8881
14000 0.0111537 -0.00298652 42.4435
15000 -0.000127201 0.0148744 44.9382
16000 0.0154006 -0.00184206 47.3344
17000 0.00423729 0.0142959 49.6489
18000 0.00110069 0.00454556 51.895
19000 0.00954306 0.000237808 54.0567
20000 -0.00315368 0.00831125 56.1359
21000 0.0076258 0.00140324 58.1305
22000 0.00577748 -0.000433115 60.0688
23000 0.00247726 0.00903447 61.9471
24000 0.000333188 0.00077909 63.727
25000 0.0108296 -0.00150516 65.4324
26000 -0.00244076 0.010311 67.0716
27000 0.00286258 0.00333608 68.6576
28000 0.00592901 -0.00160211 70.1528
29000 -0.000328345 0.00867712 71.5721
30000 0.00509636 0.00202557 72.93
31000 0.00320244 0.00151581 74.2152
32000 0.00230682 0.00480847 75.446
33000 0.00414285 0.000434255 76.6283
34000 0.0080296 0.00602237 77.7424
35000 0.00349711 0.00874272 78.7868
36000 0.00251755 0.00446203 79.7572
37000 0.00491453 -0.000105287 80.7137
38000 0.00287445 0.00174048 81.5725
39000 -0.00323025 0.00585355 82.4149
40000 0.0087657 0.000854943 83.2172
41000 0.00352672 -0.000643696 84.0111
42000 0.00614867 0.0126769 84.7832
43000 0.00132036 0.00363872 85.5363
44000 -0.000667769 -0.00349142 86.2599
45000 0.00427235 0.00459237 86.9941
46000 0.00523142 0.00197183 87.7118
47000 0.00849057 0.000726856 88.4027
48000 -0.0048333 0.00880114 89.1422
49000 0.00507532 0.00478875 89.8982
50000 0.00359314 -0.00625725 90.6477
51000 0.000281003 0.013016 91.4415
52000 0.00833022 0.0046923 92.232
53000 0.00276955 -0.00595026 93.0937
54000 0.000674034 -8.91848e-06 93.9879
55000 5.73341e-05 0.0121114 94.9549
56000 0.00629003 0.0082079 96.0195
57000 0.00156668 -0.00890751 97.2194
58000 0.00228869 0.00710762 98.5582
59000 0.0039475 0.00261126 100.077
60000 0.00345848 0.00456814 101.785
61000 0.000586334 0.0020491 103.771
62000 0.00764812 0.00556693 106.013
63000 0.0063467 0.0016926 108.561
64000 0.000150129 0.0029433 111.538
65000 0.0016258 0.0061818 114.787
66000 0.00536293 0.00586792 118.39
67000 0.000311353 -0.00138864 122.317
68000 0.00715825 0.000934121 126.55
69000 0.00232138 0.00261772 130.996
70000 0.00117522 0.00566707 135.686
71000 0.00152246 0.0060488 140.58
72000 0.00659066 0.00420333 145.746
73000 0.00349872 0.0025588 151.211
74000 0.00297479 0.000959506 157.036
75000 0.00344173 0.00407975 163.277
76000 0.00274285 0.00437411 169.906
77000 0.000134269 -0.00323015 171.375
78000 -0.0181965 -0.0172574 129.261
79000 -0.00948046 -0.0114723 92.9499
80000 -0.00325851 -0.00518429 68.5765
81000 -0.000285371 -0.000675851 56.075
82000 0.000718447 -0.00231504 48.5164
83000 -0.00102138 -0.000156731 42.1941
84000 -0.00166224 -0.00105096 36.2288
85000 -0.000902598 -0.00100361 27.8594
86000 -0.00191827 -0.00198016 15.3267
87000 -0.00185676 0.000363619 0.762305
88000 0.00910771 0.0100837 -16.097
89000 -0.0253135 -0.0162735 -18.8886
90000 -0.0286724 -0.00202558 -6.0311
91000 -0.0319556 -0.0199631 -1.12758
92000 0.0195274 0.00960052 2.36025
93000 0.0139196 -0.0359197 -1.11208
94000 -0.07471 -0.0553802 -3.1504
95000 0.00375399 0.0148729 -0.182011
96000 0.0228165 0.0419094 0.215395
97000 0.00822585 0.0233771 -1.13955
98000 -0.0621079 -0.031893 -1.86507
99000 0.00349548 -0.00859053 0.1053
100000 0.108611 0.0555935 0.219789
