# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 0.168011 0.0022001 1.9331
2000 -0.0352316 -0.0540442 5.52807
3000 -0.0240165 -0.036093 8.26758
4000 0.0220697 0.0794829 11.1427
5000 -0.0820444 -0.00266224 13.6825
6000 0.00268931 -0.0128644 16.2398
7000 0.0462685 0.0291678 18.7944
8000 0.000454438 -0.0106658 21.171
9000 0.00624936 -0.000596498 23.5827
10000 -0.00995575 0.00593719 25.9401
11000 -0.00910836 -0.00688867 28.2087
12000 0.0191331 0.0289997 30.5054
13000 -0.03495 0.0182724 32.6583
14000 0.00827682 0.00848195 34.8243
15000 -0.0016471 -0.00710589 36.8972
16000 0.00557376 -0.00843806 38.9351
17000 0.0126947 -0.00101695 40.8813
18000 0.00286062 -0.000427576 42.7745
19000 0.00433429 0.0270925 44.6198
20000 0.0106438 -0.0101598 46.3941
21000 0.0145307 -0.0113748 48.0805
22000 -0.0191211 0.00864942 49.7354
23000 -0.0162674 0.00937007 51.3137
24000 0.00524553 -0.00516268 52.8425
25000 0.0185778 0.000632993 54.3226
26000 0.0099103 -0.000922536 55.7497
27000 -0.00274782 0.0231716 57.0649
28000 -0.00456735 -0.00941517 58.3508
29000 0.0240161 -0.00264005 59.5543
30000 -0.00178827 0.0129183 60.6947
31000 -0.00355855 -0.00408898 61.8259
32000 0.00412362 0.00641167 62.9014
33000 0.0136233 0.00446827 63.8866
34000 -0.00644516 0.00788935 64.8379
35000 0.0118069 0.00251099 65.6846
36000 -0.00286148 0.0112635 66.5528
37000 0.005406 -0.0137302 67.381
38000 0.00840868 0.00903581 68.1397
39000 -0.014263 0.00726578 68.8464
40000 0.00645852 -0.00918326 69.5594
41000 0.0108832 0.00358107 70.2441
42000 0.00363086 0.0145328 70.866
43000 0.00597213 -0.00773504 71.5077
44000 -0.00650348 0.0054655 72.1111
45000 0.00844199 0.00262318 72.666
46000 0.00668391 0.00477195 73.2663
47000 0.0137783 -0.00309093 73.8232
48000 -0.0120156 0.0132498 74.4112
49000 -0.00270922 -0.00982071 74.9657
50000 0.00970263 0.00276656 75.5761
51000 -0.0023425 -0.00211932 76.1536
52000 0.000442616 0.00840253 76.8438
53000 0.013328 0.00752424 77.532
54000 0.00752005 0.0182316 78.2724
55000 -0.0144471 -0.00368685 79.0724
56000 0.00387178 -0.00897773 79.9519
57000 0.00555125 -0.00389032 80.9133
58000 0.0140368 0.00357908 81.924
59000 -0.00519906 0.00792911 83.0938
60000 0.00275702 0.0084634 84.3756
61000 0.00640246 0.0154894 85.944
62000 0.00363565 -0.0145848 87.7209
63000 0.00653169 0.00509119 89.7677
64000 0.00249357 -0.00362104 91.9305
65000 0.00716584 0.00206987 94.6139
66000 0.00238389 0.00342004 97.4503
67000 0.0105475 0.00406355 100.508
68000 -0.0111989 0.00353503 103.789
69000 0.0058929 0.00464891 107.279
70000 -0.0016976 -0.00256596 111.024
71000 -0.0012093 0.00413848 114.906
72000 0.00534903 0.000776523 118.931
73000 -0.000525812 -0.00327058 123.275
74000 0.00179675 0.00791488 127.909
75000 0.00939867 0.00649102 132.892
76000 0.000566089 0.00987637 138.323
77000 0.00757654 0.0043126 143.917
78000 -0.102469 -0.0818059 35.4114
79000 0.000249869 -0.0142317 2.11615
80000 -0.0112489 -0.0308416 0.318898
81000 0.000649859 -0.000668974 -0.421389
82000 -0.00317054 0.0177719 -0.350068
83000 0.0234054 -0.0213846 -0.220948
84000 -0.0129622 0.0149807 0.0841623
85000 0.0239871 -0.00414208 -0.121834
86000 -0.0091513 0.00663773 -0.182429
87000 0.0085864 0.0102712 -0.11963
88000 -0.00758648 0.0237139 -0.0403792
89000 -0.000428109 -0.00300769 -0.172288
90000 -0.00858837 0.00122916 -0.184575
91000 0.012368 -0.0299398 -0.230755
92000 -0.0181058 -0.00966079 -0.16743
93000 -0.0185683 0.00450613 -0.159136
94000 0.00895332 0.00390502 0.0677163
95000 -0.00192291 0.0385318 0.11843
96000 -0.000369791 0.00251952 0.197826
97000 0.00024953 -0.0145887 0.027312
98000 0.0262924 0.00900712 -0.0741241
99000 0.00400655 0.0213543 0.0320038
100000 0.0109215 -0.000651295 0.0265113
101000 0.0064242 -0.0194955 -0.060376
102000 -0.00337124 0.0183245 -0.0215914
103000 0.00771026 0.00127369 0.0810374
104000 0.00197048 0.00729753 0.0814333
105000 0.0129447 0.00646367 0.0166145
106000 -0.0164053 -0.00352817 0.000684668
107000 -0.0104825 -0.0112364 -0.0967124
108000 0.0260794 -0.00957363 -0.0903583
109000 0.0128286 0.0338915 -0.0406775
110000 -0.0126506 -0.0359771 0.0748624
