# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 -0.0864136 0.0764172 2.13987
2000 0.197599 -0.172306 4.88602
3000 -0.0888583 0.100088 7.33971
4000 0.0107631 -0.0322985 9.76575
5000 0.0294317 0.00997961 12.113
6000 -0.021106 0.0126354 14.3333
7000 0.0194902 -0.0141023 16.5373
8000 -0.0116599 0.0173954 18.6758
9000 0.0177635 -0.0124353 20.752
10000 -0.00636528 0.0106657 22.7615
11000 0.0121258 -0.00135141 24.7346
12000 -0.0102393 0.0106624 26.6508
13000 0.0109538 -0.0054768 28.5225
14000 0.00084065 0.0070019 30.3502
15000 0.0072715 -0.00719937 32.1238
16000 -0.00496741 0.00850397 33.8281
17000 0.0116728 0.00179964 35.4946
18000 0.000942799 0.000109045 37.1056
19000 0.000202671 0.00710049 38.6608
20000 0.00547653 -0.00187286 40.1657
21000 0.00178912 0.00822989 41.6113
22000 0.007347 0.000954239 42.9984
23000 0.0028463 -0.00116624 44.3258
24000 -0.00590837 0.00894059 45.6089
25000 0.0151717 -0.0046749 46.8423
26000 -0.00902291 0.00598225 48.0194
27000 0.00569159 -0.00241598 49.1424
28000 0.000963852 0.00733913 50.2202
29000 0.00357312 -0.000258493 51.2493
30000 0.0027024 0.00279291 52.2261
31000 0.00954173 0.00592951 53.1494
32000 -9.81474e-05 -0.0023946 54.0364
33000 -0.00439121 0.00747447 54.8723
34000 0.0114888 -0.00589053 55.6692
35000 -0.00559686 0.00863322 56.4242
36000 0.00523832 -0.00524917 57.1327
37000 0.00205873 0.00611635 57.815
38000 0.00243858 0.00667347 58.4421
39000 0.00901506 -0.00629202 59.0552
40000 -0.00256127 0.011116 59.6345
41000 0.00257155 -0.00796821 60.1954
42000 0.00244098 0.00971017 60.7349
43000 -0.00072049 0.000425205 61.2587
44000 0.0115439 -0.00419185 61.7705
45000 -0.00536551 0.00916449 62.2745
46000 0.00402058 -0.00309146 62.7754
47000 0.00264628 0.00542523 63.2773
48000 0.00419551 0.00299855 63.7823
49000 -0.000949194 -0.00165997 64.2956
50000 0.00762113 0.00587556 64.8114
51000 -0.00426864 -0.00707544 65.3523
52000 0.00409744 0.0108392 65.906
53000 0.00633658 -0.00158325 66.495
54000 -0.00104442 0.00284783 67.1157
55000 -0.00201574 0.00132656 67.7875
56000 0.0108412 0.00211018 68.5157
57000 -0.000651049 0.00084089 69.3272
58000 0.00636668 0.00384774 70.2308
59000 -0.00315998 -0.000545455 71.2617
60000 -0.00133571 0.0039307 72.4343
61000 0.00777675 0.00120623 73.7676
62000 0.00231154 0.0037226 75.2901
63000 0.00570667 -0.00120791 77.0881
64000 -8.73046e-06 0.000879115 79.0708
65000 0.00165092 0.00833228 81.2938
66000 0.00730251 -0.00231985 83.7398
67000 -0.00196063 0.00439481 86.3929
68000 0.00674096 5.37613e-05 89.2481
69000 0.00497961 0.00188349 92.2573
70000 -0.00167551 0.00208963 95.4574
71000 0.00675903 0.00232808 98.7724
72000 -0.00153869 0.00141227 102.265
73000 0.00326644 0.000760345 105.984
74000 0.0023593 0.00168089 109.956
75000 0.00580129 0.00398009 114.267
76000 0.00290711 0.00227096 118.873
77000 0.000991694 -0.000760897 123.274
78000 -0.0599107 -0.0319058 88.9332
79000 -0.0240204 -0.00809766 52.8773
80000 0.00639878 -0.00330813 31.24
81000 0.0024835 -0.00253681 25.1011
82000 -0.000228459 0.0015052 20.6328
83000 -0.0016932 -0.00280518 15.2717
84000 -0.00465498 -0.00583153 7.05157
85000 0.0228548 -0.00614512 -4.2525
86000 -0.0274238 0.021284 -4.84439
87000 -0.00815822 0.000523623 -2.28244
88000 -0.00172451 -0.0444546 -2.4001
89000 0.00804926 -0.00122373 -0.926567
90000 0.000828551 0.00508802 -0.281175
91000 0.00962744 0.00201486 -0.746013
92000 -0.00802979 0.00599333 -0.414864
93000 0.000629425 -0.00836193 -0.543252
94000 -0.00146411 0.00236197 -0.373832
95000 -0.00585124 -0.00705505 -0.483636
96000 -0.00262019 0.0302686 -0.423172
97000 -0.00189723 0.0197523 -0.275988
98000 -0.00575138 -0.00611097 -0.592471
99000 -0.00626873 -0.00764207 -0.393726
100000 -0.014159 0.00482655 -0.104733
