# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 -0.0236942 -0.0254168 3.83663
2000 0.0432482 0.0463953 6.17564
3000 0.00156975 -0.00892736 8.03727
4000 -0.0239029 -0.00134393 9.88112
5000 0.0179033 -0.00389597 11.7276
6000 0.000213681 0.0209249 13.5423
7000 0.00316654 -0.00907535 15.4975
8000 0.00792537 0.0022451 17.2677
9000 -0.00942924 0.0110856 19.1395
10000 0.0130748 -0.0112762 20.7349
11000 0.0084441 -0.00163987 22.387
12000 0.00613024 0.0132701 24.0454
13000 -0.00729718 0.00260105 25.6724
14000 -0.000119756 0.00560676 27.4132
15000 0.0152711 -0.011054 28.9539
16000 -0.00407029 0.0107823 30.4654
17000 -0.00344638 0.00785658 31.853
18000 -0.00668548 -0.00410531 33.2739
19000 0.015029 0.016581 34.6848
20000 -0.00159382 -0.00390993 36.0248
21000 -0.0013844 0.0117461 37.4027
22000 0.00626377 0.00800293 38.6502
23000 0.00168892 -0.0163165 39.9142
24000 0.0139363 0.014162 41.0659
25000 -0.0127868 -0.00459141 42.146
26000 0.0168832 -0.00648312 43.1797
27000 0.00638387 0.00655802 44.301
28000 0.00648807 -0.00143846 45.3464
29000 0.0118954 -0.00511357 46.3044
30000 -0.0016574 0.00391489 47.1796
31000 -0.0232351 0.015096 48.0887
32000 0.0214546 0.0128724 48.9743
33000 -0.0154769 0.00902836 49.7888
34000 -0.00966708 0.00346083 50.5714
35000 0.013495 0.00669848 51.348
36000 0.00817518 -0.00286542 51.9967
37000 0.00288558 -0.00605781 52.6216
38000 0.0114474 -0.00439606 53.2413
39000 0.0064424 0.00477192 53.8184
40000 -0.00463372 -0.00123934 54.388
41000 -0.0048413 0.0153214 54.9167
42000 -0.00275886 0.00366502 55.4329
43000 0.00283242 0.00647974 55.9325
44000 0.00239731 0.00164006 56.4073
45000 0.0108548 -0.0102646 56.8861
46000 0.0120554 0.0078477 57.3527
47000 -0.00466688 -0.00646986 57.8088
48000 0.00682065 0.00966838 58.2688
49000 -0.00629993 0.00518711 58.7439
50000 0.000995739 0.00809979 59.2105
51000 -0.00515832 0.0124759 59.6729
52000 0.00229504 -0.00792057 60.1627
53000 0.0119353 -0.00370886 60.6811
54000 0.0094891 0.00174781 61.2472
55000 -0.000884316 -0.0037112 61.8722
56000 0.00608275 0.00227225 62.536
57000 -0.00567204 0.00932701 63.285
58000 0.00180916 0.00929247 64.0988
59000 -0.00235838 0.00416686 65.0147
60000 0.000406112 0.00637505 66.0456
61000 0.00695166 -0.00488634 67.262
62000 0.00383737 -0.00103848 68.6459
63000 0.0125067 0.00445727 70.2522
64000 0.000374322 0.000643597 72.0595
65000 -0.000670234 0.00157563 74.0613
66000 -0.000779465 0.00518586 76.2713
67000 -0.0026103 0.00883976 78.7147
68000 0.00248308 0.00335333 81.3103
69000 0.00759893 0.00515128 84.1036
70000 0.00261449 -0.00613029 86.9898
71000 0.00326396 0.00145104 90.0728
72000 0.00341251 0.00412368 93.3204
73000 -0.000950716 0.00164511 96.7771
74000 0.00154439 0.00522061 100.473
75000 0.00406094 0.00396094 104.443
76000 -0.00296527 -0.00198382 107.727
77000 -0.0114131 -0.0445778 85.3063
78000 -0.00545014 -0.0186337 61.2759
79000 -0.00276321 -0.00576998 44.3292
80000 -0.00295817 0.00426867 35.8765
81000 -0.000980561 -0.00157921 30.4355
82000 -0.00122528 0.00231659 25.879
83000 -0.00342652 -0.003202 21.1973
84000 -0.00297501 -0.00405519 13.791
85000 -0.00219782 -0.00196205 3.30307
86000 -0.0091245 0.0336517 -6.67555
87000 0.010671 -0.0503926 -5.589
88000 -0.00307621 0.00467917 -2.19313
89000 -0.00894181 -0.00831333 -2.17221
90000 -0.0203616 -0.0104662 -1.19888
91000 -0.00394521 -0.0174568 -1.44478
92000 0.00720429 -0.0185084 -0.682127
93000 -0.00443641 -0.0377974 -1.18989
94000 -0.00540579 0.00760492 -0.365366
95000 -0.0185583 -0.013977 -0.10285
96000 -0.01133 0.0178235 -0.119445
97000 -0.00991166 -0.000799181 0.249062
98000 -0.0350341 0.000615542 -0.441334
99000 -0.0323934 -0.012966 -0.588781
100000 -0.0222736 -1.22754e-05 -0.403252
