LAMMPS data file via write_data, version 2 Aug 2023, timestep = 0, units = metal

30780 atoms
3 atom types

-100 100 xlo xhi
-100 100 ylo yhi
-2.1416495 781.0917215 zlo zhi

Masses

1 12.0107
2 12.0107
3 12.0107

Atoms # atomic

9 1 -1.048082 -9.971834 0 0 0 0
10 1 -2.425693 -9.728924 0 0 0 0
11 1 -5.013381 -8.68343 0 0 0 0
12 1 -6.173091 -7.901196 0 0 0 0
13 1 -8.11182 -5.893582 0 0 0 0
14 1 -8.853105 -4.707279 0 0 0 0
15 1 -9.807653 -2.084681 0 0 0 0
16 1 -10.002337 -0.699432 0 0 0 0
38 1 -0.349929 -10.020653 1.212436 0 0 0
39 1 -3.09844 -9.536017 1.212436 0 0 0
40 1 -4.395443 -9.011993 1.212436 0 0 0
41 1 -6.709213 -7.451336 1.212436 0 0 0
42 1 -7.680945 -6.445078 1.212436 0 0 0
43 1 -9.159902 -4.078251 1.212436 0 0 0
44 1 -9.638342 -2.76375 1.212436 0 0 0
67 1 -1.048082 -9.971834 2.424871 0 0 0
68 1 -2.425693 -9.728924 2.424871 0 0 0
69 1 -5.013381 -8.68343 2.424871 0 0 0
70 1 -6.173091 -7.901196 2.424871 0 0 0
71 1 -8.11182 -5.893582 2.424871 0 0 0
72 1 -8.853105 -4.707279 2.424871 0 0 0
73 1 -9.807653 -2.084681 2.424871 0 0 0
74 1 -10.002337 -0.699432 2.424871 0 0 0
96 1 -0.349929 -10.020653 3.637307 0 0 0
97 1 -3.09844 -9.536017 3.637307 0 0 0
98 1 -4.395443 -9.011993 3.637307 0 0 0
99 1 -6.709213 -7.451336 3.637307 0 0 0
100 1 -7.680945 -6.445078 3.637307 0 0 0
101 1 -9.159902 -4.078251 3.637307 0 0 0
102 1 -9.638342 -2.76375 3.637307 0 0 0
125 1 -1.048082 -9.971834 4.849742 0 0 0
126 1 -2.425693 -9.728924 4.849742 0 0 0
127 1 -5.013381 -8.68343 4.849742 0 0 0
128 1 -6.173091 -7.901196 4.849742 0 0 0
129 1 -8.11182 -5.893582 4.849742 0 0 0
130 1 -8.853105 -4.707279 4.849742 0 0 0
131 1 -9.807653 -2.084681 4.849742 0 0 0
132 1 -10.002337 -0.699432 4.849742 0 0 0
154 1 -0.349929 -10.020653 6.062178 0 0 0
155 1 -3.09844 -9.536017 6.062178 0 0 0
156 1 -4.395443 -9.011993 6.062178 0 0 0
157 1 -6.709213 -7.451336 6.062178 0 0 0
158 1 -7.680945 -6.445078 6.062178 0 0 0
159 1 -9.159902 -4.078251 6.062178 0 0 0
160 1 -9.638342 -2.76375 6.062178 0 0 0
183 1 -1.048082 -9.971834 7.274613 0 0 0
184 1 -2.425693 -9.728924 7.274613 0 0 0
185 1 -5.013381 -8.68343 7.274613 0 0 0
186 1 -6.173091 -7.901196 7.274613 0 0 0
187 1 -8.11182 -5.893582 7.274613 0 0 0
188 1 -8.853105 -4.707279 7.274613 0 0 0
189 1 -9.807653 -2.084681 7.274613 0 0 0
190 1 -10.002337 -0.699432 7.274613 0 0 0
212 1 -0.349929 -10.020653 8.487049 0 0 0
213 1 -3.09844 -9.536017 8.487049 0 0 0
214 1 -4.395443 -9.011993 8.487049 0 0 0
215 1 -6.709213 -7.451336 8.487049 0 0 0
216 1 -7.680945 -6.445078 8.487049 0 0 0
217 1 -9.159902 -4.078251 8.487049 0 0 0
218 1 -9.638342 -2.76375 8.487049 0 0 0
241 1 -1.048082 -9.971834 9.699485 0 0 0
242 1 -2.425693 -9.728924 9.699485 0 0 0
243 1 -5.013381 -8.68343 9.699485 0 0 0
244 1 -6.173091 -7.901196 9.699485 0 0 0
245 1 -8.11182 -5.893582 9.699485 0 0 0
246 1 -8.853105 -4.707279 9.699485 0 0 0
247 1 -9.807653 -2.084681 9.699485 0 0 0
248 1 -10.002337 -0.699432 9.699485 0 0 0
271 1 -3.09844 -9.536017 10.91192 0 0 0
272 1 -4.395443 -9.011993 10.91192 0 0 0
273 1 -6.709213 -7.451336 10.91192 0 0 0
274 1 -7.680945 -6.445078 10.91192 0 0 0
275 1 -9.159902 -4.078251 10.91192 0 0 0
276 1 -9.638342 -2.76375 10.91192 0 0 0
300 1 -0.349929 -10.020653 10.91192 0 0 0
301 1 -5.013381 -8.68343 12.124356 0 0 0
302 1 -6.173091 -7.901196 12.124356 0 0 0
303 1 -8.11182 -5.893582 12.124356 0 0 0
304 1 -8.853105 -4.707279 12.124356 0 0 0
305 1 -9.807653 -2.084681 12.124356 0 0 0
306 1 -10.002337 -0.699432 12.124356 0 0 0
329 1 -1.048082 -9.971834 12.124356 0 0 0
330 1 -2.425693 -9.728924 12.124356 0 0 0
331 1 -6.709213 -7.451336 13.336791 0 0 0
332 1 -7.680945 -6.445078 13.336791 0 0 0
333 1 -9.159902 -4.078251 13.336791 0 0 0
334 1 -9.638342 -2.76375 13.336791 0 0 0
358 1 -0.349929 -10.020653 13.336791 0 0 0
359 1 -3.09844 -9.536017 13.336791 0 0 0
360 1 -4.395443 -9.011993 13.336791 0 0 0
361 1 -8.11182 -5.893582 14.549227 0 0 0
362 1 -8.853105 -4.707279 14.549227 0 0 0
363 1 -9.807653 -2.084681 14.549227 0 0 0
364 1 -10.002337 -0.699432 14.549227 0 0 0
387 1 -1.048082 -9.971834 14.549227 0 0 0
388 1 -2.425693 -9.728924 14.549227 0 0 0
389 1 -5.013381 -8.68343 14.549227 0 0 0
390 1 -6.173091 -7.901196 14.549227 0 0 0
391 1 -9.159902 -4.078251 15.761662 0 0 0
392 1 -9.638342 -2.76375 15.761662 0 0 0
416 1 -0.349929 -10.020653 15.761662 0 0 0
417 1 -3.09844 -9.536017 15.761662 0 0 0
418 1 -4.395443 -9.011993 15.761662 0 0 0
419 1 -6.709213 -7.451336 15.761662 0 0 0
420 1 -7.680945 -6.445078 15.761662 0 0 0
421 1 -9.807653 -2.084681 16.974098 0 0 0
422 1 -10.002337 -0.699432 16.974098 0 0 0
445 1 -1.048082 -9.971834 16.974098 0 0 0
446 1 -2.425693 -9.728924 16.974098 0 0 0
447 1 -5.013381 -8.68343 16.974098 0 0 0
448 1 -6.173091 -7.901196 16.974098 0 0 0
449 1 -8.11182 -5.893582 16.974098 0 0 0
450 1 -8.853105 -4.707279 16.974098 0 0 0
474 1 -0.349929 -10.020653 18.186533 0 0 0
475 1 -3.09844 -9.536017 18.186533 0 0 0
476 1 -4.395443 -9.011993 18.186533 0 0 0
477 1 -6.709213 -7.451336 18.186533 0 0 0
478 1 -7.680945 -6.445078 18.186533 0 0 0
479 1 -9.159902 -4.078251 18.186533 0 0 0
480 1 -9.638342 -2.76375 18.186533 0 0 0
503 1 -1.048082 -9.971834 19.398969 0 0 0
504 1 -2.425693 -9.728924 19.398969 0 0 0
505 1 -5.013381 -8.68343 19.398969 0 0 0
506 1 -6.173091 -7.901196 19.398969 0 0 0
507 1 -8.11182 -5.893582 19.398969 0 0 0
508 1 -8.853105 -4.707279 19.398969 0 0 0
509 1 -9.807653 -2.084681 19.398969 0 0 0
510 1 -10.002337 -0.699432 19.398969 0 0 0
532 1 -0.349929 -10.020653 20.611405 0 0 0
533 1 -3.09844 -9.536017 20.611405 0 0 0
534 1 -4.395443 -9.011993 20.611405 0 0 0
535 1 -6.709213 -7.451336 20.611405 0 0 0
536 1 -7.680945 -6.445078 20.611405 0 0 0
537 1 -9.159902 -4.078251 20.611405 0 0 0
538 1 -9.638342 -2.76375 20.611405 0 0 0
561 1 -1.048082 -9.971834 21.82384 0 0 0
562 1 -2.425693 -9.728924 21.82384 0 0 0
563 1 -5.013381 -8.68343 21.82384 0 0 0
564 1 -6.173091 -7.901196 21.82384 0 0 0
565 1 -8.11182 -5.893582 21.82384 0 0 0
566 1 -8.853105 -4.707279 21.82384 0 0 0
567 1 -9.807653 -2.084681 21.82384 0 0 0
568 1 -10.002337 -0.699432 21.82384 0 0 0
590 1 -0.349929 -10.020653 23.036276 0 0 0
591 1 -3.09844 -9.536017 23.036276 0 0 0
592 1 -4.395443 -9.011993 23.036276 0 0 0
593 1 -6.709213 -7.451336 23.036276 0 0 0
594 1 -7.680945 -6.445078 23.036276 0 0 0
595 1 -9.159902 -4.078251 23.036276 0 0 0
596 1 -9.638342 -2.76375 23.036276 0 0 0
619 1 -1.048082 -9.971834 24.248711 0 0 0
620 1 -2.425693 -9.728924 24.248711 0 0 0
621 1 -5.013381 -8.68343 24.248711 0 0 0
622 1 -6.173091 -7.901196 24.248711 0 0 0
623 1 -8.11182 -5.893582 24.248711 0 0 0
624 1 -8.853105 -4.707279 24.248711 0 0 0
625 1 -9.807653 -2.084681 24.248711 0 0 0
626 1 -10.002337 -0.699432 24.248711 0 0 0
648 1 -0.349929 -10.020653 25.461147 0 0 0
649 1 -3.09844 -9.536017 25.461147 0 0 0
650 1 -4.395443 -9.011993 25.461147 0 0 0
651 1 -6.709213 -7.451336 25.461147 0 0 0
652 1 -7.680945 -6.445078 25.461147 0 0 0
653 1 -9.159902 -4.078251 25.461147 0 0 0
654 1 -9.638342 -2.76375 25.461147 0 0 0
677 1 -1.048082 -9.971834 26.673582 0 0 0
678 1 -2.425693 -9.728924 26.673582 0 0 0
679 1 -5.013381 -8.68343 26.673582 0 0 0
680 1 -6.173091 -7.901196 26.673582 0 0 0
681 1 -8.11182 -5.893582 26.673582 0 0 0
682 1 -8.853105 -4.707279 26.673582 0 0 0
683 1 -9.807653 -2.084681 26.673582 0 0 0
684 1 -10.002337 -0.699432 26.673582 0 0 0
706 1 -0.349929 -10.020653 27.886018 0 0 0
707 1 -3.09844 -9.536017 27.886018 0 0 0
708 1 -4.395443 -9.011993 27.886018 0 0 0
709 1 -6.709213 -7.451336 27.886018 0 0 0
710 1 -7.680945 -6.445078 27.886018 0 0 0
711 1 -9.159902 -4.078251 27.886018 0 0 0
712 1 -9.638342 -2.76375 27.886018 0 0 0
735 1 -1.048082 -9.971834 29.098454 0 0 0
736 1 -2.425693 -9.728924 29.098454 0 0 0
737 1 -5.013381 -8.68343 29.098454 0 0 0
738 1 -6.173091 -7.901196 29.098454 0 0 0
739 1 -8.11182 -5.893582 29.098454 0 0 0
740 1 -8.853105 -4.707279 29.098454 0 0 0
741 1 -9.807653 -2.084681 29.098454 0 0 0
742 1 -10.002337 -0.699432 29.098454 0 0 0
764 1 -0.349929 -10.020653 30.310889 0 0 0
765 1 -3.09844 -9.536017 30.310889 0 0 0
766 1 -4.395443 -9.011993 30.310889 0 0 0
767 1 -6.709213 -7.451336 30.310889 0 0 0
768 1 -7.680945 -6.445078 30.310889 0 0 0
769 1 -9.159902 -4.078251 30.310889 0 0 0
770 1 -9.638342 -2.76375 30.310889 0 0 0
793 1 -1.048082 -9.971834 31.523325 0 0 0
794 1 -2.425693 -9.728924 31.523325 0 0 0
795 1 -5.013381 -8.68343 31.523325 0 0 0
796 1 -6.173091 -7.901196 31.523325 0 0 0
797 1 -8.11182 -5.893582 31.523325 0 0 0
798 1 -8.853105 -4.707279 31.523325 0 0 0
799 1 -9.807653 -2.084681 31.523325 0 0 0
800 1 -10.002337 -0.699432 31.523325 0 0 0
822 1 -0.349929 -10.020653 32.73576 0 0 0
823 1 -3.09844 -9.536017 32.73576 0 0 0
824 1 -4.395443 -9.011993 32.73576 0 0 0
825 1 -6.709213 -7.451336 32.73576 0 0 0
826 1 -7.680945 -6.445078 32.73576 0 0 0
827 1 -9.159902 -4.078251 32.73576 0 0 0
828 1 -9.638342 -2.76375 32.73576 0 0 0
851 1 -1.048082 -9.971834 33.948196 0 0 0
852 1 -2.425693 -9.728924 33.948196 0 0 0
853 1 -5.013381 -8.68343 33.948196 0 0 0
854 1 -6.173091 -7.901196 33.948196 0 0 0
855 1 -8.11182 -5.893582 33.948196 0 0 0
856 1 -8.853105 -4.707279 33.948196 0 0 0
857 1 -9.807653 -2.084681 33.948196 0 0 0
858 1 -10.002337 -0.699432 33.948196 0 0 0
880 1 -0.349929 -10.020653 35.160631 0 0 0
881 1 -3.09844 -9.536017 35.160631 0 0 0
882 1 -4.395443 -9.011993 35.160631 0 0 0
883 1 -6.709213 -7.451336 35.160631 0 0 0
884 1 -7.680945 -6.445078 35.160631 0 0 0
885 1 -9.159902 -4.078251 35.160631 0 0 0
886 1 -9.638342 -2.76375 35.160631 0 0 0
909 1 -1.048082 -9.971834 36.373067 0 0 0
910 1 -2.425693 -9.728924 36.373067 0 0 0
911 1 -5.013381 -8.68343 36.373067 0 0 0
912 1 -6.173091 -7.901196 36.373067 0 0 0
913 1 -8.11182 -5.893582 36.373067 0 0 0
914 1 -8.853105 -4.707279 36.373067 0 0 0
915 1 -9.807653 -2.084681 36.373067 0 0 0
916 1 -10.002337 -0.699432 36.373067 0 0 0
938 1 -0.349929 -10.020653 37.585503 0 0 0
939 1 -3.09844 -9.536017 37.585503 0 0 0
940 1 -4.395443 -9.011993 37.585503 0 0 0
941 1 -6.709213 -7.451336 37.585503 0 0 0
942 1 -7.680945 -6.445078 37.585503 0 0 0
943 1 -9.159902 -4.078251 37.585503 0 0 0
944 1 -9.638342 -2.76375 37.585503 0 0 0
967 1 -1.048082 -9.971834 38.797938 0 0 0
968 1 -2.425693 -9.728924 38.797938 0 0 0
969 1 -5.013381 -8.68343 38.797938 0 0 0
970 1 -6.173091 -7.901196 38.797938 0 0 0
971 1 -8.11182 -5.893582 38.797938 0 0 0
972 1 -8.853105 -4.707279 38.797938 0 0 0
973 1 -9.807653 -2.084681 38.797938 0 0 0
974 1 -10.002337 -0.699432 38.797938 0 0 0
996 1 -0.349929 -10.020653 40.010374 0 0 0
997 1 -3.09844 -9.536017 40.010374 0 0 0
998 1 -4.395443 -9.011993 40.010374 0 0 0
999 1 -6.709213 -7.451336 40.010374 0 0 0
1000 1 -7.680945 -6.445078 40.010374 0 0 0
1001 1 -9.159902 -4.078251 40.010374 0 0 0
1002 1 -9.638342 -2.76375 40.010374 0 0 0
1105 3 -4.347403 -0.067317 5.849738 0 0 0
1110 3 -5.510903 -0.160117 3.923538 0 0 0
1114 3 -2.167103 -0.054917 4.842538 0 0 0
1116 3 -3.488803 -0.486717 4.843438 0 0 0
1117 3 -4.200603 -0.544417 3.653838 0 0 0
1120 3 -3.600603 -0.159417 2.460138 0 0 0
1157 2 -0.679562 -5.41518 10.813543 0 0 0
1158 2 -1.100362 -4.12628 10.503443 0 0 0
1160 2 -0.276662 -3.03938 10.769243 0 0 0
1161 2 -0.173562 -2.00688 9.849943 0 0 0
1162 2 -1.820662 -4.18658 9.318743 0 0 0
1163 2 -1.711962 -3.15168 8.392643 0 0 0
1164 2 -0.883962 -2.06358 8.657943 0 0 0
1166 2 -0.332262 -7.30508 9.381743 0 0 0
1168 2 -1.137862 -6.25768 9.812243 0 0 0
1169 2 -1.849462 -5.50678 8.888143 0 0 0
1170 2 -0.243562 -7.59878 8.028343 0 0 0
1171 2 -0.943462 -6.83658 7.101043 0 0 0
1172 2 -1.753562 -5.78758 7.530243 0 0 0
1181 2 -0.772062 -5.17098 5.620143 0 0 0
1182 2 -0.337262 -6.46208 5.909743 0 0 0
1185 2 -0.741862 -2.53818 6.480243 0 0 0
1186 2 -1.637762 -3.43918 7.036943 0 0 0
1187 2 -1.654862 -4.75558 6.607343 0 0 0
1191 2 -0.283562 -1.67408 7.468943 0 0 0
1261 2 -1.802627 -2.108044 19.015053 0 0 0
1262 2 -0.931327 -2.522044 18.019453 0 0 0
1263 2 -2.690527 -3.008444 19.595553 0 0 0
1264 2 -0.957327 -3.842044 17.593053 0 0 0
1265 2 -0.865727 -4.132144 16.234653 0 0 0
1266 2 -0.818827 -1.488044 17.095853 0 0 0
1267 2 -0.726327 -1.783744 15.741753 0 0 0
1268 2 -0.749927 -3.100944 15.306953 0 0 0
1269 2 -4.408427 -1.345944 19.554753 0 0 0
1270 2 -3.532827 -0.436844 18.981853 0 0 0
1271 2 -3.998727 -2.635344 19.865553 0 0 0
1272 2 -2.224927 -0.819644 18.710653 0 0 0
1273 2 -1.617227 -0.431044 17.526653 0 0 0
1277 2 -6.059427 -3.521144 19.023153 0 0 0
1278 2 -6.480227 -2.232244 18.713053 0 0 0
1279 2 -4.814027 -3.723844 19.601453 0 0 0
1280 2 -5.656527 -1.145344 18.978853 0 0 0
1281 2 -5.553427 -0.112844 18.059553 0 0 0
1282 2 -7.200527 -2.292544 17.528353 0 0 0
1283 2 -7.091827 -1.257644 16.602253 0 0 0
1284 2 -6.263827 -0.169544 16.867553 0 0 0
1285 2 -4.459927 -5.611944 18.164153 0 0 0
1286 2 -5.712127 -5.411044 17.591353 0 0 0
1287 2 -4.008427 -4.767044 19.172953 0 0 0
1288 2 -6.517727 -4.363644 18.021853 0 0 0
1289 2 -7.229327 -3.612744 17.097753 0 0 0
1290 2 -5.623427 -5.704744 16.237953 0 0 0
1291 2 -6.323327 -4.942544 15.310653 0 0 0
1292 2 -7.133427 -3.893544 15.739853 0 0 0
1293 2 -1.832727 -4.753944 18.163453 0 0 0
1294 2 -2.279627 -5.599544 17.156953 0 0 0
1295 2 -2.690627 -4.335244 19.171153 0 0 0
1296 2 -3.601327 -6.031344 17.157853 0 0 0
1297 2 -4.313127 -6.089044 15.968253 0 0 0
1298 2 -1.680227 -5.223644 15.963653 0 0 0
1299 2 -2.390127 -5.270444 14.769653 0 0 0
1300 2 -3.713127 -5.704044 14.774553 0 0 0
1301 2 -6.151927 -3.276944 13.829753 0 0 0
1302 2 -5.717127 -4.568044 14.119353 0 0 0
1303 2 -4.407627 -4.945544 13.843153 0 0 0
1304 2 -5.250627 -2.379744 13.260553 0 0 0
1305 2 -6.121727 -0.644144 14.689853 0 0 0
1306 2 -7.017627 -1.545144 15.246553 0 0 0
1307 2 -7.034727 -2.861544 14.816953 0 0 0
1308 2 -5.235227 -1.057944 13.700553 0 0 0
1312 2 -3.917027 -0.625644 13.692153 0 0 0
1313 2 -1.871527 -1.864644 13.822553 0 0 0
1314 2 -1.417427 -1.006344 14.816953 0 0 0
1316 2 -3.127127 -1.678044 13.249053 0 0 0
1317 2 -3.523027 -4.048144 13.261553 0 0 0
1318 2 -2.270827 -4.247144 13.836853 0 0 0
1319 2 -1.450727 -3.160944 14.110553 0 0 0
1320 2 -3.947327 -2.763144 12.969153 0 0 0
1410 2 -5.392024 -0.005904 24.447563 0 0 0
1416 2 -3.369924 -0.332504 25.367463 0 0 0
1417 2 -4.081724 -0.390204 24.177863 0 0 0
1420 2 -3.481724 -0.005204 22.984163 0 0 0
1457 3 -0.86682 -5.468548 31.337567 0 0 0
1458 3 -1.28762 -4.179648 31.027467 0 0 0
1460 3 -0.46392 -3.092748 31.293267 0 0 0
1461 3 -0.36082 -2.060248 30.373967 0 0 0
1462 3 -2.00792 -4.239948 29.842767 0 0 0
1463 3 -1.89922 -3.205048 28.916667 0 0 0
1464 3 -1.07122 -2.116948 29.181967 0 0 0
1466 3 -0.51952 -7.358448 29.905767 0 0 0
1468 3 -1.32512 -6.311048 30.336267 0 0 0
1469 3 -2.03672 -5.560148 29.412167 0 0 0
1470 3 -0.43082 -7.652148 28.552367 0 0 0
1471 3 -1.13072 -6.889948 27.625067 0 0 0
1472 3 -1.94082 -5.840948 28.054267 0 0 0
1481 3 -0.95932 -5.224348 26.144167 0 0 0
1482 3 -0.52452 -6.515448 26.433767 0 0 0
1484 3 -0.05802 -4.327148 25.574967 0 0 0
1485 3 -0.92912 -2.591548 27.004267 0 0 0
1486 3 -1.82502 -3.492548 27.560967 0 0 0
1487 3 -1.84212 -4.808948 27.131367 0 0 0
1488 3 -0.04262 -3.005348 26.014967 0 0 0
1491 3 -0.47082 -1.727448 27.992967 0 0 0
1561 3 -1.908611 -1.9447 39.539077 0 0 0
1562 3 -1.037311 -2.3587 38.543477 0 0 0
1563 3 -2.796511 -2.8451 40.119577 0 0 0
1564 3 -1.063311 -3.6787 38.117077 0 0 0
1565 3 -0.971711 -3.9688 36.758677 0 0 0
1566 3 -0.924811 -1.3247 37.619877 0 0 0
1567 3 -0.832311 -1.6204 36.265777 0 0 0
1568 3 -0.855911 -2.9376 35.830977 0 0 0
1569 3 -4.514411 -1.1826 40.078777 0 0 0
1570 3 -3.638811 -0.2735 39.505877 0 0 0
1571 3 -4.104711 -2.472 40.389577 0 0 0
1572 3 -2.330911 -0.6563 39.234677 0 0 0
1573 3 -1.723211 -0.2677 38.050677 0 0 0
1577 3 -6.165411 -3.3578 39.547177 0 0 0
1578 3 -6.586211 -2.0689 39.237077 0 0 0
1579 3 -4.920011 -3.5605 40.125477 0 0 0
1580 3 -5.762511 -0.982 39.502877 0 0 0
1582 3 -7.306511 -2.1292 38.052377 0 0 0
1583 3 -7.197811 -1.0943 37.126277 0 0 0
1584 3 -6.369811 -0.0062 37.391577 0 0 0
1585 3 -4.565911 -5.4486 38.688177 0 0 0
1586 3 -5.818111 -5.2477 38.115377 0 0 0
1587 3 -4.114411 -4.6037 39.696977 0 0 0
1588 3 -6.623711 -4.2003 38.545877 0 0 0
1589 3 -7.335311 -3.4494 37.621777 0 0 0
1590 3 -5.729411 -5.5414 36.761977 0 0 0
1591 3 -6.429311 -4.7792 35.834677 0 0 0
1592 3 -7.239411 -3.7302 36.263877 0 0 0
1593 3 -1.938711 -4.5906 38.687477 0 0 0
1594 3 -2.385611 -5.4362 37.680977 0 0 0
1595 3 -2.796611 -4.1719 39.695177 0 0 0
1596 3 -3.707311 -5.868 37.681877 0 0 0
1597 3 -4.419111 -5.9257 36.492277 0 0 0
1598 3 -1.786211 -5.0603 36.487677 0 0 0
