# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 -0.0113047 0.000757877 1.79294
2000 -0.0133566 0.0134486 3.94217
3000 0.00121853 0.0280402 5.99688
4000 0.0108985 0.00383571 7.97848
5000 0.00879846 -0.0101474 9.89031
6000 0.00333285 -0.0176987 11.724
7000 -0.00410747 -0.0115614 13.5565
8000 -0.00786359 0.00824062 15.3237
9000 -0.00599707 0.00940366 17.0508
10000 0.00642179 0.00834266 18.7189
11000 0.00537041 0.00469386 20.3226
12000 0.00762934 0.000390456 21.9123
13000 0.00854774 -0.000106876 23.4606
14000 0.000790614 0.00219019 24.9572
15000 -0.00896793 -0.00328516 26.4187
16000 0.00179452 -0.00285052 27.8436
17000 0.00241989 -0.00312945 29.2201
18000 0.00627682 0.00502479 30.5492
19000 0.00698804 0.0105254 31.8377
20000 0.000794533 0.00548726 33.0737
21000 -0.0193345 -0.00418384 34.2508
22000 -0.00318835 0.0014788 35.4046
23000 0.00886816 0.000908026 36.5069
24000 0.0201432 0.0042983 37.5738
25000 0.00576951 -0.00731284 38.5788
26000 -0.00581729 -0.00714635 39.5292
27000 -0.0125405 0.00332251 40.4578
28000 -0.000231512 0.0194761 41.341
29000 0.00828294 0.0215856 42.1874
30000 -0.000413148 -0.0125179 43.0004
31000 0.00228056 -0.0210199 43.762
32000 0.0192168 0.00381332 44.4728
33000 0.0110869 0.00401472 45.1652
34000 -0.0194541 -0.00469973 45.8055
35000 -0.00895389 0.0118279 46.3979
36000 0.00121814 0.0220582 47.0135
37000 -0.00573499 -0.000289138 47.5714
38000 0.00203304 -0.0113369 48.0991
39000 0.0292074 -0.00207321 48.6052
40000 -0.00454319 -0.0167836 49.0826
41000 -0.010186 -0.0064845 49.5581
42000 0.0149069 0.0265793 49.9956
43000 -0.0122517 -0.00130512 50.433
44000 -0.00711956 0.0145222 50.8659
45000 0.00284989 0.00871362 51.2979
46000 -0.0123577 -0.018862 51.7029
47000 0.0272493 0.0100323 52.1357
48000 0.00753486 -0.00946093 52.5538
49000 -0.000921242 -0.00891792 52.9953
50000 0.00256342 0.012293 53.4494
51000 -0.0186544 -0.0125835 53.8896
52000 0.0197743 0.0277684 54.3095
53000 -0.0262301 -0.0133119 54.8033
54000 0.0205429 0.021152 55.3217
55000 -0.00769025 -0.0202562 55.8332
56000 0.0131691 0.0108027 56.4699
57000 -0.00277773 -0.00755773 57.132
58000 0.00662429 0.008094 57.8549
59000 -0.0129522 -0.0134893 58.6621
60000 0.0118429 0.0171235 59.5969
61000 0.00471759 0.00694427 60.6642
62000 -0.00975304 -0.00529264 61.9535
63000 0.00598068 0.00240188 63.3998
64000 -0.000635433 -0.00820773 65.0584
65000 0.00681499 0.00260981 66.8688
66000 0.00555701 0.00451369 68.8308
67000 -0.00684657 0.00549747 71.0576
68000 0.00155931 -0.000208315 73.4318
69000 -0.00254217 0.00127689 75.94
70000 0.00376425 0.00843915 78.61
71000 0.00583322 -0.00189953 81.4503
72000 -0.00430042 -0.00222137 84.3933
73000 0.00370739 0.00129202 87.513
74000 0.00599636 -0.000758296 90.7946
75000 0.0058946 0.00424022 94.3162
76000 -0.00113975 0.000156875 98.0758
77000 0.00158611 0.000696626 102.145
78000 0.00049959 0.00300267 106.406
79000 0.00816597 0.0112772 110.338
80000 0.100061 0.0806853 27.8529
81000 -0.0380702 -0.00418961 12.1012
82000 -0.0281809 0.0140305 12.2537
83000 0.0303279 -0.0256594 12.4692
84000 0.0101656 -0.0101936 12.6915
85000 0.0142968 -0.0123054 13.0187
86000 -0.00577625 0.0343409 13.3998
87000 -0.0259803 0.00389646 13.6923
88000 0.026312 -0.00228914 14.004
89000 0.0119593 -0.00263254 13.848
90000 -0.0276519 0.023591 13.8759
91000 0.0139494 -0.0336105 14.1603
92000 0.00876312 0.000856301 14.4997
93000 -0.00794986 0.00869867 14.7705
94000 0.0208949 0.028417 13.4531
95000 -0.00868474 -0.0095422 11.5367
96000 0.00769642 -0.0359827 11.8491
97000 -0.00862848 0.0461259 12.0571
98000 0.0308289 0.00320982 12.1544
99000 -0.0296692 0.002554 12.1472
100000 -0.0142965 -0.0193309 12.2893
