# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 -0.0156772 0.0144574 2.20876
2000 0.0041499 -0.00854467 5.88661
3000 0.00836537 0.00359607 9.47425
4000 0.00261109 0.0180869 12.8765
5000 0.0219555 -0.00662846 16.154
6000 -0.0113185 0.0242072 19.3369
7000 0.0195039 -0.00832167 22.4216
8000 -0.00298773 0.00526584 25.3951
9000 -0.00820824 0.00322691 28.3143
10000 0.0103971 -0.0133082 31.1852
11000 -0.00637681 0.0177561 33.9717
12000 0.015231 -0.00220956 36.6901
13000 0.00164325 0.0083381 39.322
14000 -0.00674696 0.00653907 41.8685
15000 0.0146765 -0.015116 44.3429
16000 -0.0100503 0.0174533 46.7455
17000 0.0103894 -0.00318493 49.074
18000 0.00733651 0.00173609 51.3245
19000 -0.0114914 0.0142835 53.5009
20000 0.0201818 -0.0124953 55.5964
21000 -0.0129395 0.00891798 57.626
22000 0.00665434 0.00307856 59.5722
23000 0.0143573 -0.00010243 61.4417
24000 -0.0124969 0.0151636 63.2424
25000 0.00934242 -0.0103314 64.9583
26000 0.00468405 -0.00106033 66.601
27000 -0.00539526 0.0181202 68.1722
28000 0.0131417 -0.00880411 69.6813
29000 -0.00607752 0.00177481 71.1299
30000 0.000991745 0.0122035 72.4945
31000 0.014213 -0.0148533 73.8002
32000 -0.00933186 0.0147134 75.0292
33000 0.00420722 0.00610415 76.2129
34000 0.0107132 -0.0150685 77.3217
35000 -0.00628269 0.0204782 78.363
36000 -0.0031342 -0.00621557 79.3606
37000 0.0206106 0.000682412 80.3105
38000 -0.0147379 0.00748825 81.2177
39000 0.00985656 0.00214125 82.0673
40000 0.00239089 -0.0134702 82.8901
41000 -0.00206136 0.0276816 83.6928
42000 -0.00130795 -0.0126315 84.4773
43000 0.013707 -0.000173939 85.2268
44000 -0.0105676 0.00945195 85.9613
45000 0.00574933 0.000701416 86.6861
46000 0.0108921 -0.00567721 87.4171
47000 -0.00783067 0.0138889 88.1445
48000 0.00292554 -0.00317918 88.8636
49000 0.010091 -0.00722974 89.6038
50000 -0.00315662 0.0154124 90.3507
51000 -0.00370771 -0.000770456 91.1131
52000 0.0154257 -0.0014029 91.9294
53000 -0.00417331 -0.000667169 92.756
54000 -0.00723712 0.0115019 93.6507
55000 0.00882624 -0.00832119 94.5994
56000 0.00495556 0.00152849 95.6086
57000 -0.00674462 0.00866708 96.7307
58000 0.00832449 0.00383394 97.9971
59000 0.00626799 -0.00607434 99.3302
60000 -0.0012785 0.0119193 100.906
61000 -0.00316699 0.00192465 102.732
62000 0.00935644 -0.00431036 104.882
63000 0.00517351 0.00274028 107.32
64000 -0.00683767 0.00917595 110.032
65000 0.00410452 -0.00489808 113.105
66000 0.00336804 -0.000979341 116.585
67000 -0.000979941 0.0048602 120.307
68000 0.00501783 0.00877518 124.353
69000 0.00607865 -0.00118903 128.624
70000 0.000598351 0.000737179 133.104
71000 0.00241534 0.0037751 137.806
72000 -0.000378944 0.00537438 142.752
73000 0.00628938 -0.00107755 147.984
74000 0.0025503 0.0031966 153.565
75000 0.00103555 0.00346147 159.557
76000 0.00395178 0.00451111 166.051
77000 0.00176302 0.00141289 172.997
78000 -0.0234261 -0.0306066 166.315
79000 -0.0150955 -0.0179162 106.039
80000 -0.00255984 -0.0013432 67.693
81000 0.000398996 0.00108409 51.967
82000 0.000555852 0.000858977 42.6325
83000 -0.00168939 -0.0015661 33.9298
84000 -0.0036853 -0.0033978 19.7616
85000 -6.75701e-05 0.000257467 1.08199
86000 0.00568694 0.00352408 -23.6478
87000 -0.0136108 -0.00168507 -15.0521
88000 0.00949084 -0.0150907 -4.10668
89000 -0.01455 0.00177199 -3.3033
90000 0.00923773 0.0290231 -0.913427
91000 0.0123372 -0.0287546 2.24414
92000 -0.0151872 0.0177842 7.6509
93000 -0.00518017 0.00119559 4.28619
94000 0.0162001 -0.0167574 -3.1609
95000 -0.0302872 0.0321801 -7.2824
96000 0.03913 -0.0277567 -2.64682
97000 -0.019026 0.0372015 4.10323
98000 -0.00905724 -0.0116034 5.74064
99000 0.0306333 -0.0256122 1.40406
100000 -0.0424102 0.0567888 -5.15884
