# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 -0.00328952 0.014728 2.00814
2000 -0.0114472 0.0175584 4.61313
3000 -0.00184865 -0.00843859 7.1354
4000 0.026473 -0.00050002 9.54239
5000 -0.000789888 -0.0131103 11.8721
6000 -0.0113661 0.0155553 14.1397
7000 0.000197505 0.0223111 16.3362
8000 -0.000475799 -0.0175614 18.4709
9000 0.0227499 -0.00701789 20.5608
10000 -0.00357679 0.00224307 22.5934
11000 -0.00684482 0.0175315 24.5842
12000 -0.00621455 0.00718784 26.5197
13000 0.00958196 -0.0108286 28.391
14000 0.0190167 -0.00733855 30.2131
15000 -0.0056766 0.00663435 31.9774
16000 -0.00845362 0.014899 33.6942
17000 -0.00496745 0.00381937 35.3596
18000 0.00836432 -0.00850733 36.9607
19000 0.0186006 -0.00716335 38.5126
20000 -0.00681015 0.00285428 40.0109
21000 -0.00099909 0.0229566 41.4569
22000 -0.0139213 -0.00130867 42.8462
23000 0.0212193 -0.00319131 44.1833
24000 0.00475876 -0.0127568 45.4636
25000 0.00442609 0.00898606 46.6855
26000 -0.0172093 0.00763027 47.8573
27000 0.00446408 0.0131091 48.9972
28000 0.00141027 -0.0103004 50.0684
29000 0.014602 -0.00871335 51.0932
30000 0.0066224 0.00302505 52.0685
31000 -0.00995178 0.0139777 53.0023
32000 -0.00938337 0.00408748 53.8812
33000 0.00661191 0.00318527 54.7275
34000 0.0068231 -0.0143247 55.5204
35000 0.0137571 -0.00124735 56.257
36000 -0.000818252 0.0117212 56.9686
37000 -0.015823 0.00756208 57.647
38000 -0.00271424 0.000994423 58.2996
39000 0.0130877 -0.00168109 58.9094
40000 0.0112287 -0.00810975 59.4865
41000 -0.000134662 -0.00424332 60.0384
42000 -0.00288101 0.0148312 60.5918
43000 -0.00765155 0.0116767 61.1282
44000 -0.00154687 -0.00240761 61.6509
45000 0.010606 -0.00446069 62.1761
46000 0.0131557 -0.00298311 62.6868
47000 -0.00156523 -0.00219331 63.196
48000 -0.00746684 0.00734462 63.7214
49000 -0.00504539 0.0123625 64.2406
50000 -0.00503576 -0.00349591 64.7745
51000 0.00908211 -0.00419573 65.3142
52000 0.0135309 -0.00283983 65.8869
53000 0.00279525 -0.00215376 66.4817
54000 -0.00418861 0.00599321 67.0951
55000 -0.00471631 0.00921265 67.7591
56000 -0.00143889 0.007368 68.4918
57000 0.00860035 -0.00158156 69.3168
58000 0.0072799 -0.00595727 70.1788
59000 0.00244669 -0.00470943 71.1406
60000 -0.00113441 0.00240554 72.2846
61000 -0.000857881 0.0137249 73.5619
62000 -0.00638454 0.00307503 75.0823
63000 -0.00108444 -0.00132417 76.7864
64000 0.0139462 0.00542825 78.7904
65000 1.97281e-05 -0.0121247 80.9974
66000 0.00629284 -0.00051838 83.4925
67000 0.00281858 0.0091392 86.2231
68000 -0.00831622 0.00314788 89.1076
69000 0.00242438 0.00787998 92.1662
70000 0.00182989 0.00153915 95.3912
71000 0.000990751 -0.00447159 98.7684
72000 0.00891974 0.00393957 102.323
73000 0.000865474 -0.00294612 106.063
74000 0.00257282 0.00184113 110.068
75000 0.00131456 0.00569906 114.363
76000 -0.0012021 0.0014606 118.946
77000 0.00446007 0.00469044 123.861
78000 -0.0501411 -0.0529189 123.014
79000 -0.037929 -0.0340255 49.7785
80000 -0.0138786 -0.0172643 20.8901
81000 0.055385 0.0617032 -8.71248
82000 -0.0401927 -0.0436463 -1.93868
83000 0.00401502 -0.038804 2.40351
84000 -0.0145383 0.0445159 -0.83339
85000 0.0121997 -0.0135809 0.58409
86000 0.00490296 -0.021373 0.226194
87000 -0.0211727 0.0158148 -0.93773
88000 0.0130151 -0.000783848 1.59721
89000 -0.0038422 0.014139 -1.93386
90000 0.00983882 -0.019368 1.76948
91000 0.00355091 0.00112541 -1.0279
92000 -0.00754957 0.00728356 0.103828
93000 -0.000202581 0.000966679 0.828184
94000 0.00267042 -0.000717437 -1.55325
95000 0.00222695 0.0109738 1.71571
96000 0.015551 -0.0088292 -1.42404
97000 -0.0121321 0.00891863 0.672602
98000 -0.00507532 -0.00278902 0.314706
99000 0.0130955 0.0047055 -1.18545
100000 -0.00420226 -0.00713953 1.53754
