# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 0.16313 -0.00721658 1.8826
2000 -0.0369352 -0.0625206 5.50919
3000 -0.0242521 -0.00617335 8.38337
4000 -0.0357991 0.0650606 11.1272
5000 -0.0189886 0.0273333 13.7034
6000 -0.0254606 0.000605226 16.2571
7000 0.0113742 0.0197534 18.7891
8000 0.00793538 -0.00869598 21.2083
9000 0.0106081 0.000511589 23.6165
10000 0.0100626 -0.000924639 25.942
11000 0.00550355 -0.00600942 28.2521
12000 0.00363142 0.00244419 30.4825
13000 -0.00256507 0.0186598 32.6753
14000 -0.00727805 0.00426965 34.8138
15000 0.0124668 -0.00134719 36.8886
16000 0.00329227 0.0096439 38.9007
17000 0.0058275 -0.0105038 40.8558
18000 -0.000224328 0.0109867 42.7436
19000 0.00160966 0.00625713 44.5784
20000 0.0040076 -0.00228212 46.3485
21000 0.00258813 0.00102832 48.0537
22000 0.00533529 0.00289518 49.6977
23000 -0.000749524 0.00274561 51.2921
24000 0.00413426 0.00439863 52.8215
25000 0.00426346 0.0042352 54.2877
26000 0.00296326 0.000631379 55.6703
27000 0.000988446 0.00480324 57.0212
28000 0.00386635 0.00273004 58.318
29000 0.00432222 0.000429355 59.5365
30000 0.00124461 0.00722943 60.6969
31000 -0.00255395 0.00314715 61.8165
32000 0.00938993 -0.000498774 62.8774
33000 0.00162438 0.00484483 63.8768
34000 0.00119777 0.00211847 64.8187
35000 0.00614586 0.00211206 65.7096
36000 0.00573505 0.00441088 66.5605
37000 0.00113481 0.00429443 67.3608
38000 0.00727431 0.00398777 68.1313
39000 -0.000406151 0.0036411 68.853
40000 0.00464436 -0.000967459 69.5378
41000 0.00491764 0.0033737 70.2012
42000 0.00106356 0.00140044 70.8368
43000 0.00234388 0.00330774 71.4457
44000 -0.00204857 0.00525717 72.0542
45000 0.00337595 -0.000167684 72.6553
46000 0.00208755 0.00645512 73.2186
47000 0.00650879 0.00153168 73.8144
48000 -0.0033531 7.37531e-05 74.4023
49000 0.00392132 0.000173069 74.9968
50000 0.00820989 0.00389432 75.5951
51000 0.00639716 0.00593625 76.2265
52000 0.000828408 0.00672319 76.8616
53000 0.00123437 -0.00454551 77.5526
54000 -0.00101913 0.00576774 78.2906
55000 0.0067622 -0.00198089 79.0744
56000 -0.00153995 0.00469803 79.9306
57000 0.00445444 0.000999937 80.8647
58000 -0.00197109 0.00282418 81.9178
59000 0.00591337 0.00103685 83.0851
60000 0.00371743 0.00232534 84.4478
61000 0.00510331 0.00670298 85.9961
62000 0.00337319 -0.000550976 87.7449
63000 0.00290568 0.00299621 89.7651
64000 0.00214924 0.00176001 92.0784
65000 0.0047618 0.00258938 94.6596
66000 0.00211741 0.00868968 97.4956
67000 0.00211441 0.000850995 100.542
68000 0.00557858 0.00299464 103.816
69000 0.000481184 0.00245131 107.32
70000 0.00208793 0.00146787 111.012
71000 0.00409916 0.00158441 114.881
72000 0.00393211 0.00282128 118.977
73000 0.0041563 0.00309702 123.323
74000 0.00287038 0.00361623 127.955
75000 0.00434245 0.00253626 132.977
76000 0.00181746 0.00250254 138.342
77000 -0.0201373 -0.0152461 130.97
78000 -0.0165982 -0.0094855 97.2023
79000 -0.00808935 -0.00810527 72.379
80000 -0.000798816 -0.000996003 55.1559
81000 0.00222273 0.000121905 46.0419
82000 -0.00163316 0.000584524 40.0078
83000 0.00122548 -0.000215245 34.9173
84000 -0.000192139 0.000178167 30.237
85000 -0.0024729 -0.00312226 23.6202
86000 -0.00244249 -0.00325624 13.7826
87000 -0.000646539 0.00110369 1.92445
88000 0.0103254 0.00515694 -9.71416
89000 -0.0135165 -0.0130179 -8.8918
90000 -0.0236845 -0.0136965 -3.96164
91000 -0.051454 -0.00710918 -3.56834
92000 -0.0345499 -0.0411822 -0.609373
93000 0.0452202 0.0169569 0.620778
94000 -0.0374411 0.0203105 -0.938145
95000 -0.0716448 -0.0101834 -1.40023
96000 -0.00789851 -0.016154 0.20209
97000 0.00398564 0.00173069 0.0597427
98000 0.0161419 -0.029871 -1.18711
99000 -0.0140491 -0.0312362 -0.517734
100000 0.0539894 0.00901471 -0.577721
101000 0.0162745 0.00333509 -0.301337
102000 -0.0297042 -0.00509386 -0.554412
103000 -0.000857397 -0.0148917 -0.43842
104000 -0.0338061 -0.00568876 -0.00481152
105000 -0.00436464 -0.0100254 -0.296489
106000 0.00625023 0.0162314 -0.235935
107000 0.0426061 0.00047544 -0.341605
108000 0.0167306 -0.0139111 -0.170262
109000 0.0391581 0.026175 -0.103595
110000 0.0328989 -0.0328856 -0.447911
111000 -0.00325343 -0.0183501 -0.482736
112000 0.0219271 -0.0114868 -0.229746
113000 0.0575609 -0.00895354 -0.0772785
114000 0.0505567 -0.0189897 0.161908
115000 -0.0398986 -0.0346934 0.0325056
116000 -0.0392001 -0.0533351 -0.282974
117000 -0.0456414 -0.0835055 -0.42987
118000 -0.0461843 -0.0804348 -0.187918
119000 0.000932651 -0.0124401 -0.0759841
120000 0.0261661 -0.0434798 -0.304947
121000 -0.00991212 -0.0752266 -0.37893
122000 0.0222308 -0.0222376 0.00925163
123000 0.0232122 0.00784635 0.0184569
124000 -0.00255261 -0.0215624 -0.102105
125000 0.0127192 -0.00894874 0.144955
126000 -0.0178698 -0.0174887 -0.228427
127000 0.00205854 0.0324422 -0.180259
128000 0.0084696 0.0240097 0.010109
129000 -0.011908 0.0113747 -0.249387
130000 -0.0344755 -0.0336242 -0.275031
131000 -0.0298376 0.0883093 0.00861125
132000 -0.0300159 0.0881785 -0.0354232
133000 -0.0312223 0.0298393 -0.133517
134000 -0.026928 0.0561985 -0.0877562
135000 -0.0192724 0.130021 0.12892
136000 -0.0196482 0.0823252 -0.0896118
137000 -0.0209197 0.0680011 -0.0974169
138000 -0.0216407 0.104835 -0.0765411
139000 -0.00547623 0.0280004 -0.161945
140000 -0.00389591 0.0987973 0.0911284
141000 0.0201824 0.140361 0.0844009
142000 -0.0124303 0.00573625 -0.168386
143000 0.00138454 -0.0059541 -0.161619
144000 0.0127985 0.0411127 0.0217219
145000 -0.0197686 0.0284322 0.0752645
146000 -0.00812677 -0.0405948 -0.307544
147000 -0.0284138 -0.0543178 -0.370449
148000 -0.0104915 0.0572793 0.0323507
149000 0.0092513 0.0323602 0.168035
150000 0.000215439 0.042474 -0.017013
151000 -0.00743872 -0.0253755 -0.253332
152000 -0.0166937 -0.00993915 -0.165701
153000 -0.0139352 -0.00645259 -0.018983
154000 -0.00245481 -0.00537815 0.0357614
155000 -0.0286216 -0.00556062 -0.0386056
156000 -0.0130713 -0.0377457 -0.120147
157000 -0.0173496 -0.0123182 -0.13929
158000 0.00202386 -0.0104429 -0.0368359
159000 -3.20178e-05 -0.00666529 0.168502
