# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 0.0163109 0.00249933 2.22732
2000 0.0157396 -0.00886594 5.2399
3000 -0.00334782 0.0192395 8.12271
4000 -0.00701876 0.00537976 10.9717
5000 0.00775318 -0.016383 13.6641
6000 0.00650605 0.000518265 16.3317
7000 -0.014279 0.00362 18.8683
8000 -0.000429178 0.00774514 21.3695
9000 0.000465878 -0.00518105 23.8215
10000 0.0111905 -0.00211832 26.1782
11000 -0.00244418 0.00646984 28.4875
12000 -0.000446061 0.0136091 30.7614
13000 0.0144136 -0.00758461 32.9544
14000 0.021411 -0.00165995 35.0724
15000 -0.0144669 0.0217702 37.1291
16000 -0.00474389 0.00585133 39.1637
17000 0.0247749 -0.0111585 41.1156
18000 0.00183662 0.0061867 42.9403
19000 -0.0176362 0.00780221 44.7546
20000 0.00744575 0.00610139 46.5188
21000 0.0195822 -0.0118362 48.2082
22000 -0.00821316 0.0014152 49.8233
23000 -0.0201507 0.018743 51.3956
24000 0.0174757 0.00454943 52.9254
25000 0.0184736 -0.013594 54.3339
26000 -0.00640082 -0.00276451 55.7237
27000 -0.0133961 0.0214712 57.0465
28000 0.00791829 0.000717682 58.3263
29000 0.0222495 -0.0183642 59.5028
30000 -0.0182733 0.00209567 60.6545
31000 -0.0180492 0.00863254 61.7212
32000 0.0167109 -0.00641621 62.7671
33000 0.00219371 0.00667423 63.7153
34000 0.0198946 0.00104171 64.653
35000 -0.0099994 0.020432 65.533
36000 0.00239883 -0.00783518 66.3425
37000 0.00815068 -0.00470653 67.1144
38000 -0.00635766 0.00279267 67.8997
39000 -0.00240537 -0.00957747 68.6283
40000 0.00784859 0.0189574 69.2824
41000 0.00436221 0.0151051 69.922
42000 -0.00168788 -0.012326 70.5948
43000 0.00208007 -0.0124678 71.2017
44000 0.000205054 -0.00428783 71.8356
45000 -0.00191424 0.0254836 72.4215
46000 -0.00621248 0.00701701 73.0434
47000 0.0185346 -0.0112488 73.6431
48000 0.0100764 -0.00952407 74.2708
49000 -0.00965394 0.00429667 74.867
50000 -0.00864063 0.0199286 75.504
51000 0.00516969 -0.00123462 76.1431
52000 0.00317894 -0.0158842 76.8567
53000 0.0104546 0.00227513 77.5283
54000 0.0054911 0.0306177 78.2188
55000 -0.0127909 -0.00101984 79.0623
56000 -0.000425793 -0.0134893 79.8453
57000 0.0154107 -0.00821248 80.7325
58000 0.0101912 0.0106531 81.6542
59000 -0.000180481 0.0118275 82.9614
60000 -0.0160722 0.00372678 84.1988
61000 -0.000651867 -0.0123135 85.8276
62000 0.0102471 0.00298197 87.5599
63000 0.00448747 0.000700101 89.5395
64000 0.0013644 0.013496 91.7886
65000 -0.00626527 -0.00634888 94.4131
66000 0.0105188 0.00839302 97.2805
67000 -0.00304652 -0.0114977 100.463
68000 0.00625501 0.0112247 103.772
69000 0.00552237 -0.000295638 107.414
70000 -0.00546811 -0.00018682 111.187
71000 0.00246131 0.00272189 115.095
72000 0.00281702 0.00487511 119.239
73000 0.0036901 0.00360837 123.626
74000 0.00391659 -0.00385641 128.252
75000 -0.00257369 0.00507312 133.223
76000 0.00131558 0.0019189 138.62
77000 0.00491092 0.000226801 144.404
78000 -0.00173954 0.00421459 150.445
79000 0.00557535 0.000952617 156.717
80000 -0.171272 -0.126584 38.3614
81000 0.0340292 -0.00865282 3.35005
82000 0.0279788 0.030862 3.28685
83000 -0.036265 0.0130457 3.67676
84000 0.030148 -0.0189028 4.11737
85000 0.010598 -0.0376167 3.82779
86000 -0.0459053 0.0714729 3.77999
87000 0.0434285 -0.0233172 4.0718
88000 0.012757 0.00137143 4.61533
89000 -0.0456258 -0.00596013 4.83179
90000 0.0446537 0.0176748 4.62995
91000 0.000575282 -0.00918332 5.36247
92000 -0.0324491 -0.0188825 5.84516
93000 0.0238791 0.0108579 5.93525
94000 0.0209561 0.0233013 6.23308
95000 -0.0132529 -0.00224634 6.88509
96000 0.00638997 -0.0173738 7.15906
97000 0.00446798 0.0120007 7.42166
98000 -0.0097385 0.0170611 8.14174
99000 0.0189876 -0.028153 8.40716
100000 -0.011807 0.00713236 6.67432
101000 0.00440598 0.0163468 3.91776
102000 0.0269499 0.0136145 3.73251
103000 -0.0380108 -0.00463109 3.88707
104000 0.0317649 -0.0312158 3.95579
105000 0.00239238 0.0223902 4.08111
106000 -0.0175435 0.0174435 4.27126
107000 0.0140764 -0.0324811 4.65816
108000 -0.00880842 0.0153885 4.8577
109000 0.0198105 0.0155348 5.11234
110000 -0.00217929 -0.00753327 5.51292
111000 -0.0247778 0.00589241 5.90861
112000 0.0401268 -0.0108084 6.20422
113000 -0.0199421 0.0111478 6.59864
114000 -0.00406877 0.00139075 6.93751
115000 0.0234956 -0.00596533 7.24989
116000 -0.0254085 0.0063019 7.58802
117000 0.0179469 0.00471517 8.0129
118000 0.0147691 -0.00621644 8.27389
119000 -0.0237619 -0.0164634 7.2562
120000 0.0351985 0.00490345 -0.338337
121000 -0.0388462 0.0192011 -0.0586618
122000 0.032278 -0.00551665 0.136563
123000 -0.0220778 -0.00510532 -0.0127786
124000 0.0183611 0.0129498 -0.0234032
125000 0.031478 -0.00711001 0.0264661
126000 -0.0416197 0.0117954 -0.0211419
127000 0.0184098 -0.0125095 0.0241596
128000 0.013963 0.0236507 -0.0354228
129000 -0.0144843 -0.000584372 0.0109664
130000 0.0132612 -0.0230792 0.0242887
131000 -0.00542216 0.0270844 -0.0168235
132000 0.00428076 -0.0139638 0.0190032
133000 0.00548079 0.00438141 0.0210693
