# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 0.01125 -0.000686287 2.13731
2000 0.00910516 -0.000363309 5.18765
3000 -0.00577311 0.00967896 8.15297
4000 -3.84408e-06 0.00290666 10.9738
5000 0.0118753 -0.00754396 13.6943
6000 -0.00337302 -0.000230758 16.3259
7000 -0.00762219 0.0084485 18.9032
8000 0.0104354 -0.00220718 21.4017
9000 0.00883191 -0.000737466 23.8398
10000 -0.00646575 0.0103866 26.21
11000 0.00152989 0.00866233 28.5271
12000 0.0124027 -0.00843512 30.7787
13000 0.000421188 0.00263077 32.9628
14000 -0.00695415 0.0126792 35.0967
15000 0.00817084 -0.0030118 37.164
16000 0.00880579 -0.00522202 39.1656
17000 -0.00281387 0.00914432 41.1104
18000 -0.0057552 0.0073575 42.9878
19000 0.0124117 -0.00371654 44.8045
20000 0.00615326 -0.00300379 46.5588
21000 -0.00917918 0.0088034 48.2414
22000 -0.000587619 0.0045275 49.8694
23000 0.0103257 -0.00893132 51.4264
24000 0.00255488 0.00311881 52.9248
25000 -0.00459048 0.0110947 54.3562
26000 0.00359329 0.00372035 55.7253
27000 0.0119926 -0.00425216 57.0311
28000 0.00419491 0.00357909 58.2855
29000 -0.00802611 0.0115068 59.4815
30000 0.00143476 -0.00140548 60.6236
31000 0.0107607 -0.00726563 61.6999
32000 0.00180518 0.00330952 62.7284
33000 -0.00730244 0.011444 63.7015
34000 0.0037306 0.000757477 64.6288
35000 0.00751778 -0.00822537 65.499
36000 0.00158363 0.0014752 66.3394
37000 -0.00701212 0.0109076 67.1257
38000 0.00281008 0.00287805 67.8885
39000 0.0121398 -0.00467802 68.5973
40000 0.00067727 -0.00352371 69.2754
41000 -0.00755951 0.0106475 69.9387
42000 0.00399387 0.00912668 70.5736
43000 0.00830357 -0.00859381 71.2033
44000 0.00424729 -0.00353704 71.8199
45000 -0.00507477 0.00957201 72.4236
46000 -0.00684873 0.00430887 73.0239
47000 0.0075731 0.00106295 73.6254
48000 0.0131927 -0.00280776 74.2247
49000 -0.00797292 -0.00459867 74.8391
50000 6.80169e-05 0.0117473 75.4691
51000 0.00160131 0.00416059 76.1196
52000 0.00388704 -0.00594869 76.7649
53000 0.00568096 -0.0033069 77.4651
54000 -0.000340622 0.00693801 78.185
55000 -0.00430387 0.0077106 78.9669
56000 -0.000765967 0.000487064 79.8028
57000 0.012916 0.00124768 80.756
58000 0.00106662 -0.00836565 81.7835
59000 0.000278619 0.0108975 82.9471
60000 -0.00246494 0.00696565 84.259
