# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 0.00748294 0.0105029 1.92354
2000 0.0123286 0.00239278 4.08189
3000 0.00578593 -0.00918614 6.17989
4000 -0.0324738 0.00180053 8.16308
5000 0.0358194 0.00687661 10.1044
6000 -0.013252 -0.0150956 11.9198
7000 0.00340049 0.0241861 13.7153
8000 0.00226813 0.000921869 15.4615
9000 0.0110304 -0.00106182 17.1849
10000 0.00184873 0.0052575 18.8415
11000 -2.10704e-05 -0.0096157 20.4656
12000 -0.00257312 0.0189417 22.0644
13000 0.00915057 -0.00392718 23.5875
14000 0.00749675 -0.00141878 25.0741
15000 -0.00431927 0.00110834 26.5223
16000 -0.00378766 0.00497645 27.9689
17000 0.00880703 0.00747656 29.3615
18000 0.00765629 -0.00621713 30.6954
19000 -0.00801648 0.00980532 31.9593
20000 0.00908303 0.00755979 33.1791
21000 0.000108295 -0.0103669 34.3689
22000 0.0142616 0.00886032 35.5375
23000 -0.00743139 0.00721669 36.6263
24000 0.00262729 0.00274742 37.6955
25000 0.00735796 -0.00645847 38.6865
26000 -0.00634916 0.00372771 39.6624
27000 -0.00171108 0.00532704 40.5829
28000 0.0089139 0.00162681 41.5025
29000 0.0116698 0.00685275 42.3324
30000 -0.00952912 0.00129938 43.1629
31000 0.00870053 -0.00599456 43.9082
32000 -0.00706327 0.0090404 44.6209
33000 -0.000609206 -0.00310003 45.3358
34000 0.0125847 0.0049474 45.9593
35000 0.00299433 0.00938885 46.5814
36000 0.000655191 -0.00201785 47.1739
37000 0.00339026 -0.00063081 47.7288
38000 -0.000696781 0.0126168 48.2558
39000 0.00342547 -0.0107865 48.7521
40000 0.00286759 0.0037471 49.2355
41000 -0.000344042 0.00227296 49.6646
42000 0.00253508 0.00506539 50.1215
43000 0.0056713 0.00540492 50.5703
44000 -0.00590797 -0.00939899 50.9709
45000 0.0112405 0.00654674 51.3859
46000 -0.00822622 0.00439472 51.7959
47000 0.0109765 -0.00505422 52.2015
48000 0.00160202 0.0183444 52.6198
49000 0.000889943 -0.00921936 53.0326
50000 0.00543902 0.00433662 53.4495
51000 -0.00826624 0.00570964 53.8757
52000 0.00649577 -0.00214266 54.3296
53000 0.00482565 0.0064902 54.8363
54000 -0.00347349 0.00243557 55.3379
55000 0.00299086 -0.0015672 55.8971
56000 0.00351012 0.0068635 56.4724
57000 0.00453397 -0.00794151 57.1378
58000 -0.00191669 0.00633388 57.8954
59000 -0.000182875 0.000906506 58.7327
60000 0.0142686 0.00563252 59.6999
61000 -0.00634728 -0.000489124 60.7943
62000 0.00513441 0.00299807 62.0793
63000 0.00142145 0.00174119 63.5703
64000 0.00148601 0.00571682 65.239
65000 0.00276076 -0.00147206 67.0913
66000 0.00613987 0.000592122 69.1178
67000 -0.00269098 0.00608886 71.3291
68000 0.00235999 -0.000265504 73.7248
69000 0.0087589 0.00477642 76.259
70000 -0.00026781 0.00181358 78.9175
71000 -0.000497293 -0.00159661 81.7006
72000 -1.32546e-05 0.00519701 84.6597
73000 0.00575198 0.00432534 87.7658
74000 0.00180482 0.0019837 91.1204
75000 0.00294612 0.000948142 94.7066
76000 0.000912094 0.00165325 98.5081
77000 -0.0676503 -0.0686505 70.1751
78000 -0.00910928 -0.00973938 29.4983
79000 -0.00103183 -7.23407e-05 19.3674
80000 -0.00783973 -0.00646372 10.9303
81000 0.0234686 0.0254255 -3.42553
82000 -0.0206448 -0.0420285 -3.47101
83000 -0.0144174 -0.000548516 -1.46183
84000 0.0106832 -0.0101592 -0.671906
85000 -0.027221 -0.0154278 -0.519037
86000 -0.0117018 0.00291989 -0.141729
87000 0.000655703 -0.00552079 -0.358291
88000 -0.00445746 0.00166602 -0.28858
89000 -0.00523571 -0.0254281 -0.262511
90000 0.0144179 -0.0308788 -0.197425
91000 0.0238455 -0.0352781 -0.118201
92000 0.0120582 0.00403691 -0.204855
93000 -0.0294419 0.032582 -0.178728
94000 -0.0312906 0.0307394 -0.159669
95000 -0.035269 0.0404913 -0.160665
96000 -0.0580775 0.0609998 -0.072286
97000 -0.0347796 0.0350511 -0.181683
98000 -0.018542 0.0291839 0.00062522
99000 -0.00642749 0.00351863 -0.0476527
100000 0.0484126 -0.0256232 0.0247894
