# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 0.0076725 0.0116338 1.92648
2000 0.00742732 0.00437416 4.08921
3000 0.010816 -0.00285317 6.1749
4000 -0.0221718 -0.00801919 8.16737
5000 0.0178416 0.0169287 10.0871
6000 -0.00833328 -0.0183367 11.9252
7000 0.0047006 0.0154764 13.7183
8000 -0.000472256 -0.00383734 15.4579
9000 0.00601141 0.0102706 17.1871
10000 0.00317043 -0.00248656 18.8433
11000 0.00798495 0.00985886 20.4768
12000 0.00355915 -0.00171852 22.0685
13000 -0.00368251 -0.00253893 23.6082
14000 0.000848979 0.0129487 25.1113
15000 0.0058436 -0.00747143 26.5576
16000 0.00837306 0.00644287 27.974
17000 -0.00269552 0.00344363 29.3422
18000 0.00520753 0.000322583 30.667
19000 0.000650558 0.00605626 31.9523
20000 -0.00396016 7.51181e-05 33.212
21000 0.0111173 0.00311812 34.3713
22000 -0.00538877 0.00200714 35.5275
23000 0.00364505 0.00375457 36.6526
24000 0.00856892 1.56267e-05 37.6617
25000 -0.0083163 -0.00633226 38.6933
26000 0.00548843 0.0196967 39.6706
27000 0.00924257 -0.0184206 40.6072
28000 0.00107709 0.0126323 41.4981
29000 0.000608896 0.00995745 42.3403
30000 -0.00321269 -0.00450161 43.1483
31000 0.0120565 -0.000355455 43.9067
32000 -0.00752785 0.0108869 44.6305
33000 0.00514827 0.00338901 45.3285
34000 0.00712541 -0.00467958 45.9819
35000 0.000914919 0.00045472 46.6043
36000 -0.00155707 0.0119334 47.1674
37000 0.00427322 -0.0011138 47.7119
38000 0.00384052 -0.0044931 48.2565
39000 0.000177039 0.0128273 48.7645
40000 0.00354474 -0.0054107 49.2313
41000 0.00154774 0.00330468 49.6876
42000 -0.00666259 0.00442745 50.1217
43000 0.0112864 -0.0011822 50.5546
44000 0.00380156 0.00686175 50.9796
45000 -0.000546715 -0.00411058 51.3913
46000 0.0047785 0.00269084 51.7994
47000 -0.000884072 0.00451778 52.1969
48000 0.00144627 -0.00137285 52.6032
49000 0.00561697 0.00756285 53.0144
50000 0.00245518 -0.00192345 53.4553
51000 -0.00388209 0.00508059 53.9066
52000 0.00868439 0.000437526 54.3581
53000 0.00163955 0.00326481 54.8264
54000 0.000194255 0.00207653 55.3295
55000 0.00343501 0.00124551 55.8829
56000 -0.00460646 0.00353431 56.5043
57000 0.00402617 0.0048323 57.1656
58000 0.00673937 0.000406931 57.9166
59000 0.0018741 -0.00258746 58.763
60000 -0.00335845 0.00421573 59.7196
61000 0.0026462 -0.000440009 60.8299
62000 0.00655205 0.00398719 62.1091
63000 0.00262852 0.00392072 63.5824
64000 -0.000700133 0.00143782 65.2159
65000 0.00632047 0.00443485 67.0805
66000 -0.00122343 0.0045672 69.1346
67000 0.00388615 -0.00241331 71.3377
68000 0.00347169 0.00323492 73.736
69000 -0.000788176 0.00687697 76.2386
70000 0.00625859 -0.00538343 78.9002
71000 -0.000911821 0.00758251 81.6964
72000 0.0057531 0.0026036 84.6596
73000 -0.000887422 -0.000649775 87.7539
74000 0.004289 0.00385858 91.1037
75000 0.00125478 0.00280763 94.686
76000 0.00242402 -0.00101405 98.3855
77000 -0.0833439 -0.078612 63.598
78000 -0.00625748 -0.0206495 22.3572
79000 0.00187423 -0.00544886 1.80997
80000 -0.0239205 0.00505191 -3.25482
81000 0.00757796 -0.000478603 -1.24485
82000 -0.0200801 -0.0226613 0.140764
83000 0.00288795 -0.0130345 0.222982
84000 -0.00862103 0.00160523 -0.928485
85000 0.0106773 0.00497582 0.543668
86000 0.0232445 -0.00687173 -0.287791
87000 -0.00343084 -0.005522 -0.280018
88000 -0.00943732 -0.00248943 0.348717
89000 0.00305392 -0.00900762 -0.56345
90000 -0.021777 -0.0179936 0.31959
91000 -0.0202965 0.0057631 -0.0503348
92000 -0.00839411 0.000358454 -0.307667
93000 0.0200222 0.0101012 0.497344
94000 -0.00963614 -0.00548616 -0.32285
95000 -0.0112858 -0.00825248 0.00325507
96000 -0.011482 0.0048577 0.0708259
97000 -0.0045299 -0.0110435 -0.208378
98000 -0.00666126 0.00767848 0.170745
99000 -0.00105795 -0.0306556 -0.0871631
100000 0.0294595 -0.00478617 0.0533402
