# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 0.0111638 0.0163254 1.92352
2000 0.011715 -0.00495444 4.07197
3000 0.0110306 0.00462278 6.17266
4000 -0.0309067 -0.00988816 8.15262
5000 0.0300473 0.010893 10.104
6000 -0.0256889 -0.0156291 11.8862
7000 0.0144805 0.0223745 13.7061
8000 0.00099996 -0.00377494 15.4703
9000 0.00413608 -0.000353699 17.1794
10000 0.0110812 0.00471488 18.8669
11000 0.00796753 0.0100588 20.4933
12000 -0.00520531 -0.0120056 22.0449
13000 -0.0108109 0.0105974 23.5939
14000 0.0185891 0.0156743 25.1099
15000 0.00241095 -0.0174802 26.5424
16000 0.00459608 -0.000617994 27.9851
17000 -0.0186387 0.0184281 29.3518
18000 0.0149613 -0.0175214 30.684
19000 -0.0110558 0.0209304 31.9414
20000 0.00554804 0.00197873 33.1735
21000 0.0157447 -0.0169425 34.4027
22000 -0.00146327 0.0234367 35.5469
23000 -0.00386862 -0.00256067 36.6224
24000 0.0191379 0.00877454 37.6434
25000 -0.0173831 0.00217143 38.6982
26000 0.0191065 -0.0112774 39.6727
27000 0.00422992 0.00819135 40.5885
28000 -0.0123759 0.00878924 41.4944
29000 0.0159924 -0.00540858 42.3566
30000 -0.000888396 0.00054164 43.1224
31000 0.00197179 0.0214765 43.8818
32000 0.0064155 -0.0142265 44.6168
33000 -0.0170123 0.00632895 45.3232
34000 0.00982093 0.00247962 45.9696
35000 0.00983593 -0.00222255 46.6007
36000 -0.00493979 0.00998749 47.1484
37000 0.0155691 -0.0144212 47.721
38000 0.00115208 0.0154972 48.2832
39000 -0.00489482 0.00607588 48.7636
40000 0.00703198 -0.00124742 49.2025
41000 -0.00939226 0.00806395 49.6747
42000 0.0112601 -0.00857991 50.1268
43000 0.00518879 0.00350073 50.5717
44000 -0.0145913 0.000636651 50.9992
45000 0.00876359 0.00310853 51.382
46000 0.00787444 0.00229647 51.7528
47000 0.00659128 0.0111941 52.211
48000 -0.0137532 -0.00364101 52.6147
49000 0.00613715 -0.00308595 53.0255
50000 0.00810285 0.00759256 53.4387
51000 -0.00476083 0.00584994 53.9002
52000 0.0192264 -0.00597122 54.3513
53000 -0.00581616 -0.00444864 54.8307
54000 -0.00661853 0.0175395 55.3521
55000 0.008818 -0.0122958 55.8918
56000 0.00284373 0.00701997 56.5117
57000 -0.00974336 0.0104831 57.1432
58000 0.0133488 -0.000438144 57.9262
59000 0.0135221 -0.00575163 58.7726
60000 -0.0161248 0.0133157 59.714
61000 0.00439081 -0.00672542 60.8373
62000 0.0135954 0.000782452 62.1172
63000 -0.0148392 0.00844808 63.5545
64000 0.011062 0.000472999 65.2289
65000 0.0046965 -0.000452215 67.0751
66000 -0.00491831 -0.000759353 69.1261
67000 0.00769617 0.0106795 71.3602
68000 0.00844205 -0.00392935 73.7356
69000 -0.00458269 0.00789152 76.2482
70000 0.00308139 -0.00175943 78.9293
71000 0.00206213 0.000280364 81.7143
72000 0.00207093 0.00638796 84.6477
73000 0.00563034 0.000333365 87.79
74000 -0.00216479 0.00418147 91.1552
75000 0.0020632 0.000799759 94.7291
76000 0.00228857 -0.00472826 98.3863
77000 -0.0968239 -0.0708963 60.8842
78000 0.00364568 -0.00739342 25.8481
79000 -0.0319064 -0.0169483 8.10827
80000 0.0256817 -0.0188508 -6.96116
81000 -0.0536072 0.0131193 -3.38942
82000 0.0120021 -0.001354 -1.43239
83000 -0.0144064 -0.0192725 -0.0923482
84000 -0.0141544 0.0311276 0.32309
85000 -0.00750946 -0.0078417 1.33233
86000 0.0465736 -0.0113853 -0.827449
87000 -0.0254118 -0.0150351 -0.357569
88000 0.00940724 -0.0118556 1.05925
89000 -0.0139496 0.00922617 -0.330831
90000 -0.0163336 0.00498721 -0.337945
91000 -0.0152967 0.0112797 0.970509
92000 -0.00264843 -0.0221031 -0.463306
93000 -0.0118168 -0.00374946 -0.360209
94000 0.00133953 0.00101294 0.732996
95000 0.00737467 -0.00391597 -0.378482
96000 -0.0107734 -0.00611941 -0.132984
97000 0.00186203 0.0150644 0.475211
98000 -0.00656995 -0.000367144 -0.279513
99000 0.000891627 -0.0102347 -0.161698
100000 -0.0123203 0.00188509 0.332138
