# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 0.0207528 0.0304704 1.89242
2000 -0.0345518 -0.0192468 4.2395
3000 0.00885185 0.0082368 6.55586
4000 0.0153677 0.00240069 8.76429
5000 0.00222928 -0.00461619 10.8851
6000 -0.00409086 0.00111208 12.9295
7000 -0.00625555 0.0043961 14.9246
8000 0.0043125 0.0102452 16.8759
9000 0.00623226 -0.00184001 18.7809
10000 0.00905836 -0.00544251 20.6401
11000 -0.00238084 -0.00348929 22.436
12000 -0.00439214 0.00457613 24.196
13000 0.00482709 0.0148622 25.9043
14000 0.00364641 0.00476271 27.5746
15000 -0.00553693 -0.0131284 29.191
16000 0.00655451 -0.00427803 30.7584
17000 0.00851779 0.0112451 32.2806
18000 0.000289303 0.0089403 33.7458
19000 -0.00534527 0.00461429 35.1646
20000 0.00168685 -0.0043259 36.5258
21000 0.0101931 -0.00332357 37.8525
22000 0.00755781 0.00266257 39.1218
23000 -0.00696444 -0.00169792 40.3363
24000 -0.00765533 0.00318868 41.5114
25000 0.00207986 0.011923 42.6351
26000 0.00872575 0.00528463 43.7058
27000 0.0110871 -0.00127932 44.7335
28000 0.00330515 -0.0048661 45.7053
29000 -0.00878734 -0.00552541 46.6469
30000 -0.00590748 0.00667422 47.5462
31000 0.00263807 0.00809039 48.3895
32000 0.00806069 0.0017253 49.1782
33000 0.00567576 -0.00114136 49.9352
34000 0.00312262 -0.00110771 50.6622
35000 0.000890223 -0.00138311 51.3409
36000 -0.00741618 0.00506198 51.9898
37000 -0.00433535 0.00556831 52.5981
38000 0.00402461 -5.69138e-05 53.1826
39000 0.00669662 0.00224323 53.7315
40000 0.00948027 -0.00438546 54.2746
41000 0.000476816 0.00191097 54.7842
42000 -0.000404214 0.00412026 55.2974
43000 -0.00311717 0.00686819 55.7807
44000 -0.00275668 0.00762823 56.2566
45000 0.00610227 -0.00161712 56.7314
46000 0.00697516 -0.00165394 57.2011
47000 0.00745929 -0.0056743 57.6678
48000 -0.00144434 0.00268714 58.1334
49000 -0.00197671 0.00263373 58.6188
50000 -0.00898714 0.00729488 59.1052
51000 0.00205465 0.00137427 59.6043
52000 -0.00141069 -0.00147662 60.1239
53000 0.00836281 -0.00663897 60.6813
54000 0.00458396 0.000699189 61.2487
55000 0.0030842 -0.00039324 61.8469
56000 -0.000913125 0.00476732 62.507
57000 -0.0031712 0.00519921 63.2118
58000 0.000147241 0.00792392 63.9938
59000 0.0017825 0.00332444 64.9076
60000 0.00414424 -0.00373909 65.961
61000 0.00387281 -0.00341295 67.14
62000 0.00145984 -0.00277539 68.5282
63000 0.00183951 0.00344524 70.1368
64000 -0.00427638 0.00191784 71.9467
65000 -0.0013108 0.00542832 73.9442
66000 0.000239518 0.0027131 76.1886
67000 0.00784817 0.00533129 78.658
68000 0.00253196 8.34148e-05 81.3291
69000 -0.0028499 -0.00825205 84.0762
70000 0.00782676 0.000841111 87.083
71000 0.00453951 0.00551342 90.142
72000 -0.00306311 -4.53683e-05 93.3716
73000 0.00142788 0.00612602 96.7874
74000 -6.57958e-05 0.00331941 100.414
75000 0.00316176 0.00462376 104.348
76000 0.00145847 0.00119054 108.543
77000 0.00318055 0.00152977 113.041
78000 0.00312623 0.00210216 117.758
79000 -0.108342 -0.101815 80.0266
80000 -0.00216871 0.00386473 23.5507
81000 0.0421812 0.0535433 -5.94499
82000 -0.0516707 -0.0855904 -0.689509
83000 -0.00715185 0.0136758 1.58704
84000 -0.00302339 -0.00177664 -1.05636
85000 0.00744904 0.00463731 0.698017
86000 0.0129695 -0.00282977 -0.498065
87000 -0.00281108 0.00190671 0.356686
88000 -0.00534162 0.00123155 -0.210654
89000 -0.00041396 0.00209105 0.136504
90000 0.000462226 0.00764757 -0.0768975
91000 0.00728074 -0.00472327 0.0482611
92000 -0.000466958 0.00240334 0.024872
93000 0.00358247 0.000726451 -0.0995652
94000 -0.00487135 0.0062299 0.120251
95000 0.00926189 -0.00524494 -0.118923
96000 -0.00155366 0.00305291 0.147716
97000 -0.00368079 0.0134018 -0.172483
98000 0.00664075 -0.0119786 0.169484
99000 0.00300734 -0.000968366 -0.162791
100000 0.00117719 0.0049072 0.202405
