# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 -0.00768593 -0.00321476 1.7793
2000 0.0020573 0.00140554 3.91709
3000 -0.00363357 0.00141274 5.98108
4000 0.0024979 0.00145545 7.96543
5000 0.000104349 0.00137669 9.87838
6000 0.00899274 0.0025844 11.7457
7000 0.0109252 0.00742268 13.5596
8000 0.00459613 0.00556124 15.3116
9000 -0.000436834 0.00558293 17.0237
10000 0.00322735 0.00359246 18.6947
11000 -0.00303665 -0.00100119 20.3192
12000 -0.0015477 -0.000371143 21.9161
13000 0.00225317 -0.00754704 23.4659
14000 0.00262288 0.00135617 24.9707
15000 8.2746e-06 0.0049765 26.4342
16000 0.00232724 0.0037182 27.8486
17000 0.00218828 0.00752934 29.2187
18000 0.00404026 0.00118168 30.5404
19000 0.000290305 -0.00278329 31.8222
20000 -0.00122355 -0.000486733 33.0593
21000 0.00471455 0.000584065 34.2502
22000 0.00241843 0.000575643 35.3958
23000 0.00112849 0.00277897 36.4948
24000 -0.00257998 0.00527165 37.5514
25000 -3.35021e-05 0.00301965 38.5645
26000 0.00424442 0.00200381 39.5319
27000 0.00227261 -0.000963407 40.455
28000 0.00309816 -0.00335229 41.3386
29000 0.00353348 0.000573385 42.1851
30000 0.00141071 0.00303376 42.9916
31000 -0.00225588 0.00326409 43.7566
32000 0.00138689 0.00452736 44.4808
33000 -0.00354016 -0.00238983 45.1682
34000 0.00491566 0.00338638 45.8165
35000 0.00431459 0.000551448 46.4293
36000 -0.000432668 -0.00236019 47.0193
37000 0.00537707 0.00265208 47.5782
38000 0.000344692 0.00231365 48.1056
39000 -0.00595062 -0.00106244 48.6009
40000 0.00392344 0.00729916 49.0866
41000 0.00084037 0.00171949 49.5516
42000 -0.000202163 -0.00082541 50.0016
43000 0.00378875 0.00123427 50.4381
44000 0.00397876 0.000682807 50.868
45000 0.000900253 -0.00318931 51.2913
46000 0.00182769 0.00358436 51.7138
47000 -0.000444825 0.00169709 52.1366
48000 -0.00312283 0.000462336 52.5652
49000 0.00377324 0.00598392 52.9915
50000 -0.00281485 -0.00219205 53.4299
51000 0.00617581 0.00243542 53.8794
52000 0.00269649 0.000365705 54.3396
53000 -0.00211004 -0.00204908 54.8314
54000 0.00476078 0.00350809 55.3456
55000 -0.0013256 -0.000940931 55.891
56000 0.00329918 0.00391673 56.4834
57000 -0.00156774 0.000835331 57.1424
58000 -0.0024553 0.000988807 57.8847
59000 0.00218734 0.00170958 58.6857
60000 0.00171727 0.00187643 59.6391
61000 0.00594738 0.00381811 60.7038
62000 -0.000416351 -0.00373454 61.9304
63000 0.00100135 0.00108883 63.3669
64000 0.00587502 0.00576147 64.9925
65000 0.000672138 0.00072229 66.8313
66000 0.000306461 0.000986137 68.8723
67000 0.000621002 0.0022024 71.101
68000 0.000397482 0.00185842 73.4797
69000 0.00195729 0.00180785 76.0135
70000 -0.00108151 7.63815e-05 78.6896
71000 0.00258869 0.0013408 81.4866
72000 0.00262788 0.00143447 84.4144
73000 0.0036051 0.00236113 87.4967
74000 1.82354e-05 -0.000296963 90.7651
75000 0.00180231 0.00179426 94.3158
76000 0.00327601 0.00324522 98.1197
77000 0.0034825 0.00324525 102.16
78000 0.00313131 0.00289376 106.342
79000 -0.0966339 -0.0655898 64.5095
80000 -0.0104434 -0.00124311 23.4966
81000 -0.00217852 -0.0059148 13.7125
82000 -0.00189076 -0.00529226 3.75291
83000 0.00490291 0.0026938 -5.35237
84000 -0.00640785 0.00962178 -0.796785
85000 0.00573166 -0.0135031 -0.639173
86000 -0.0260194 0.00121222 -0.489707
87000 -0.00219981 0.00318896 -0.331613
88000 0.0252829 -0.000583958 -0.185044
89000 0.00924998 0.0129685 -0.198811
90000 -0.000640535 0.00941091 -0.213332
91000 0.00286013 0.00740517 -0.174467
92000 -0.00747609 -0.00692947 -0.061106
93000 0.0188938 0.00307703 0.455317
94000 0.0121184 -0.00982296 0.762231
95000 -0.00813442 0.00428364 0.0155792
96000 -0.00614832 -0.0052162 -0.584368
97000 -0.0199774 0.00619848 0.170149
98000 0.00999024 0.00673898 0.310872
99000 0.00699856 -0.00153316 0.186266
100000 0.00176804 0.000612095 -0.352412
