Strain,Fracture Stress (GPa)
1.72366404181748e-16,-1.60565340331693
0.000495000000000233,2.85242218777002
0.000995000000000111,0.423667942451435
0.00149500000000016,3.91430395900444
0.00199500000000004,0.891814584149243
0.00249500000000009,2.83798037101319
0.00299500000000014,3.61255207748663
0.00349500000000019,3.43979625417023
0.00399500000000024,4.61276063273851
0.00449500000000012,2.45140142296953
0.00499500000000017,6.13831867832339
0.00549500000000005,3.495277358992
0.0059950000000001,6.65675240597671
0.00649500000000015,3.71026446777867
0.0069950000000002,7.58954688677821
0.00749500000000008,3.81250747715082
0.00799500000000013,9.13833570505539
0.00849500000000001,4.99242365590108
0.00899500000000006,9.4102226338001
0.00949500000000011,5.60218744075486
0.00999500000000017,9.98466776235074
0.0104950000000002,6.89028151494299
0.0109950000000001,10.7347346920727
0.0114950000000001,8.32345496136711
0.011995,9.5975958860314
0.0124950000000001,10.0919270898613
0.0129950000000001,10.4530824621747
0.0134950000000002,11.38504720913
0.0139950000000002,10.1849895075
0.0144950000000001,12.9553860292244
0.0149950000000002,10.2811585988544
0.015495,13.3040529792551
0.0159950000000001,10.8943471546732
0.0164950000000001,14.3213035995793
0.0169950000000002,11.4075167771722
0.0174950000000002,14.9688887628005
0.0179950000000001,12.1603172402006
0.0184950000000002,15.5856089863779
0.018995,13.5300029724661
0.0194950000000001,16.3689584399879
0.0199950000000001,13.8136077746176
0.0204950000000002,15.3172500337619
0.0209950000000002,15.5962062504654
0.0214950000000001,16.675472111743
0.0219950000000002,16.8838819338826
0.0224950000000001,16.3155727954908
0.0229950000000001,17.012662803988
0.0234950000000002,16.4420364251271
0.0239950000000002,18.994067376111
0.0244950000000001,17.1777513383164
0.0249950000000001,18.9520768376137
0.025495,16.3542754231637
0.0259950000000001,19.8079340826612
0.0264950000000001,18.4830482523627
0.0269950000000002,21.4050050254516
0.0274950000000002,18.4936717212321
0.0279950000000001,21.6773164913776
0.0284950000000001,19.5201206294255
0.028995,22.055877906519
0.0294950000000001,19.9022339870626
0.0299950000000001,22.3919816693891
0.0304950000000002,21.6476485542737
0.0309950000000002,22.9598640094677
0.0314950000000001,21.7519885178856
0.0319950000000002,22.7097948015164
0.032495,23.0067588025349
0.0329950000000001,23.5993798697397
0.0334950000000001,23.7213675600912
0.0339950000000002,23.6544951942052
0.0344950000000002,24.9415104027731
0.0349950000000001,23.6680067510106
0.0354950000000002,25.0658208268222
0.035995,23.702157478265
0.0364950000000001,25.80124452589
0.0369950000000002,24.8042467552132
0.0374950000000002,26.9810126926747
0.0379950000000001,25.5508901951876
0.0384950000000001,27.8616812147328
0.0389950000000002,25.7455993273518
0.0394950000000001,28.0274701217093
0.0399950000000001,26.3328867866785
0.0404950000000002,28.8239768221028
0.0409950000000002,27.394460169346
0.0414950000000001,28.5740903187475
0.0419950000000001,27.8179807929166
0.042495,29.3590242994815
0.0429950000000001,29.3120993519003
0.0434950000000001,29.7209149633094
0.0439950000000002,29.4065809649948
0.0444950000000002,28.8864009544883
0.0449950000000001,30.4061329092832
0.0454950000000002,30.6703682893338
0.045995,31.4073769598122
0.0464950000000001,30.7106409839069
0.0469950000000001,31.7999962501868
0.0474950000000002,30.6981518833666
0.0479950000000002,32.4716115848602
0.0484950000000001,31.6169944028673
0.0489950000000002,33.7426059335746
0.049495,32.1101498788584
0.0499950000000001,33.6337152961349
0.0504950000000001,32.8426244337596
0.0509950000000002,34.8140889647834
0.0514950000000002,33.3675661635413
0.0519950000000001,35.0248799510227
0.0524950000000002,34.0186005809692
0.0529950000000001,35.6434606515058
0.0534950000000001,35.2435830156351
0.0539950000000002,36.7698014301545
0.0544950000000002,35.7133196146425
0.0549950000000001,36.3273896649386
0.0554950000000001,35.8865903187829
0.0559950000000002,37.2895440514433
0.0564950000000001,36.7048217707487
0.0569950000000001,36.7326932909744
0.0574950000000002,36.8604221828653
0.0579950000000002,37.662559855115
0.0584950000000001,38.0182291311707
0.0589950000000002,37.8660457585647
0.059495,38.0617627411862
0.0599950000000001,38.06748642748
0.0604950000000001,39.3017932060813
0.0609950000000002,39.1226092754959
0.0614950000000002,40.1995650006758
0.0619950000000001,38.821052866507
0.0624950000000002,40.0546450958414
0.062995,40.0622610467089
0.0634950000000001,41.7796411592358
0.0639950000000001,39.9735396959833
0.0644950000000002,40.9030633517556
0.0649950000000002,40.6863144710975
0.0654950000000001,42.6287799668444
0.0659950000000002,41.4913428218751
0.0664950000000001,42.0112398246967
0.0669950000000001,41.8159834443981
0.0674950000000002,42.9894642231504
0.0679950000000002,42.0713286851438
0.0684950000000003,42.854653287421
0.0689950000000001,42.2630941596328
0.0694950000000002,43.7090829543411
0.0699950000000001,43.4002870899466
0.0704950000000001,43.7081450060381
0.0709950000000002,43.4091419247517
0.0714950000000002,44.8356551298573
0.0719950000000001,44.545848624289
0.0724950000000001,45.278047243249
0.0729950000000002,45.8683483145396
0.0734950000000001,46.190278662199
0.0739950000000001,45.5698675541383
0.0744950000000002,45.7944588650148
0.0749950000000002,46.4382946921177
0.0754950000000001,45.9796948962884
0.0759950000000002,46.7569047147367
0.076495,46.186288287898
0.0769950000000001,46.8721315852678
0.0774950000000001,47.0626048883563
0.0779950000000002,48.5587532171725
0.0784950000000002,47.7136573516615
0.0789950000000001,48.3642325766043
0.0794950000000002,48.0332643554213
0.079995,48.7463402307396
0.0804950000000001,48.3133505794625
0.0809950000000002,49.0649755062213
0.0814950000000002,48.438842474883
0.0819950000000001,49.9109158109922
0.0824950000000001,49.2517158052137
0.0829950000000002,50.1735560994086
