# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 0.175349 -0.00713253 1.93031
2000 -0.0317703 -0.0422719 5.5516
3000 -0.0511429 -0.0478205 8.29892
4000 0.0110301 0.0890645 11.1565
5000 -0.0417777 0.0162214 13.6621
6000 -0.0409129 0.00267203 16.2521
7000 0.0389676 0.0119924 18.8107
8000 0.0112702 -0.00227214 21.2318
9000 -0.00395871 -0.0179435 23.6274
10000 0.0202559 -0.00366555 25.9618
11000 -0.000947635 0.02089 28.2699
12000 -0.0173136 0.0115999 30.4987
13000 -0.00570665 0.010308 32.6581
14000 0.00780084 0.00563067 34.8046
15000 -0.000190826 -0.00925536 36.8681
16000 0.0122529 -0.000184205 38.897
17000 0.0119565 0.00405679 40.8537
18000 -0.00367314 0.00937512 42.7337
19000 0.000778966 0.00138241 44.5624
20000 0.00427156 0.00776648 46.3361
21000 0.00257369 0.00293892 48.0606
22000 0.0035988 -0.00278832 49.7073
23000 0.0071092 -0.00700066 51.2919
24000 0.00655784 0.0134897 52.8192
25000 -0.00917446 0.0101518 54.2764
26000 0.0129016 -0.00205414 55.6906
27000 0.00562219 -0.00167142 57.0252
28000 -0.00170836 0.0109555 58.2976
29000 0.00644064 0.00800768 59.5252
30000 -0.00128845 -0.00339693 60.6994
31000 0.00977912 -0.00537861 61.8063
32000 -0.00385565 0.0166292 62.8587
33000 0.0107272 -0.00337928 63.867
34000 0.00190899 -0.000980019 64.8203
35000 -0.00739811 0.00400099 65.7153
36000 0.00356697 -0.00570294 66.5593
37000 0.0049827 0.00361453 67.3704
38000 0.00358038 0.00802948 68.1384
39000 0.00904244 0.00293899 68.8803
40000 0.00331107 0.00623899 69.5665
41000 0.000756406 0.00240976 70.2332
42000 0.0019409 -0.00794785 70.8573
43000 0.00308263 0.00603946 71.4749
44000 -0.00034837 0.00285537 72.0508
45000 0.00679145 0.00513574 72.6639
46000 0.00644669 0.0016121 73.2385
47000 -0.00144763 0.00412635 73.8341
48000 0.00629216 0.00168618 74.4134
49000 2.96419e-05 -0.00111274 74.9853
50000 0.00370301 0.00176564 75.5746
51000 0.00443651 0.0089481 76.1804
52000 0.00175915 -0.00163626 76.8469
53000 0.00508832 0.000204001 77.5417
54000 -0.00440677 0.00312464 78.2666
55000 0.00840152 0.0107272 79.0837
56000 -0.0016348 -0.00154135 79.9203
57000 0.00268248 0.00237522 80.8534
58000 0.000462175 0.000131741 81.8678
59000 0.0114553 -0.000137392 83.0767
60000 -0.00454661 0.00597249 84.4217
61000 0.00406486 0.00033801 85.9663
62000 0.0010723 0.0072037 87.737
63000 0.00165958 0.00635033 89.8437
64000 0.00727968 0.00110139 92.0882
65000 0.00253867 0.00749768 94.6292
66000 0.00156908 0.00598506 97.4821
67000 -0.00382386 0.00063613 100.521
68000 0.0093759 0.00022349 103.826
69000 0.00419467 0.0033267 107.345
70000 -0.00105315 0.0121929 111.03
71000 0.0114917 -0.00404553 114.905
72000 -0.00564044 0.00558005 119.002
73000 0.00369594 -0.000141607 123.283
74000 0.000141264 0.00470109 127.934
75000 0.00274372 0.00152052 132.941
76000 0.00323721 0.00202538 138.33
77000 0.000426095 0.0027994 143.689
78000 -0.0502398 -0.0890549 89.9137
79000 0.0101633 -0.00217592 41.7706
80000 -0.0107713 -0.012524 23.6493
81000 0.0251585 0.0137339 -4.79104
82000 -0.0224939 -0.0398097 -8.33483
83000 -0.0344448 0.00437403 -2.72921
84000 0.0234112 -0.0483633 -1.52029
85000 -0.00737233 0.00889879 -0.977126
86000 -0.0336861 0.0543746 -1.01507
87000 0.0449272 0.00977142 2.91578
88000 0.0359264 -0.0475005 2.0103
89000 -0.0484219 -0.0268838 -1.85656
90000 0.0169384 0.0449693 -0.0843381
91000 -0.0309006 -0.0171019 0.576627
92000 0.00668286 -0.061845 -0.394123
93000 0.02669 0.0512843 1.25541
94000 0.0238856 0.0112747 -0.383001
95000 -0.0220732 -0.00278853 -1.59121
96000 -0.00498597 -0.0219442 1.40553
97000 -0.0286462 0.0100997 1.64891
98000 0.0198973 -0.0436198 -2.35009
99000 0.0298834 -0.0240468 0.0719095
100000 -0.00728165 0.033803 2.16721
101000 -0.000896637 -0.00825989 -1.54197
102000 0.0105298 -0.00393735 -1.48935
