# Time-averaged data for fix 3
# TimeStep v_xstress v_ystress v_zstress
1000 0.00390395 0.00729115 2.17254
2000 0.00420235 0.00431241 5.20918
3000 -0.000511893 -0.00476255 8.16588
4000 0.00276513 0.000522996 10.9964
5000 -0.00218188 0.0062374 13.7288
6000 0.00444549 0.00220782 16.3544
7000 0.00574271 0.00173363 18.9113
8000 0.00112592 0.00769841 21.4082
9000 0.00442372 0.00188498 23.8435
10000 0.00580893 0.00158258 26.23
11000 -0.000256907 -0.000233651 28.5329
12000 -0.00183596 0.0056044 30.7754
13000 0.00334847 -0.00205146 32.9655
14000 0.0025729 -0.000985073 35.0963
15000 0.00267029 0.00610494 37.1719
16000 -0.00168239 0.00144236 39.1701
17000 0.00468079 0.0022109 41.1178
18000 -1.01101e-05 0.000565324 42.9935
19000 0.00192076 0.00447925 44.814
20000 0.00104223 0.000888746 46.5579
21000 0.00883168 0.00289237 48.2517
22000 -0.000404296 0.00336165 49.8683
23000 0.00131826 0.00303435 51.4254
24000 0.00456024 -0.00139746 52.9206
25000 0.000131959 0.00782713 54.3498
26000 0.00366428 -0.00108054 55.7333
27000 0.000411876 0.000169594 57.0383
28000 -0.00265733 0.00402702 58.2975
29000 0.00486311 -0.0027478 59.4901
30000 0.00336095 0.00266923 60.6268
31000 0.000932802 0.00681681 61.7083
32000 0.004074 0.00010173 62.7281
33000 0.00163372 0.00631383 63.7054
34000 0.00458249 -0.00385598 64.6386
35000 -0.00313204 0.00195602 65.5168
36000 -0.00263509 -0.000517209 66.352
37000 0.00632662 0.00321173 67.1351
38000 0.0056883 0.00419937 67.8802
39000 -0.000617562 0.00159529 68.5908
40000 -0.00393704 -0.0019712 69.2836
41000 0.00826599 0.00516275 69.9452
42000 0.00316497 0.00258458 70.5791
43000 0.000323411 0.00130075 71.2058
44000 -0.00199568 0.00124955 71.8107
45000 0.00856481 0.00721004 72.4215
46000 -0.00421075 -0.00546403 73.0159
47000 0.00495209 0.00392941 73.6312
48000 0.0006856 0.00134709 74.2457
49000 0.00327273 0.00250269 74.8534
50000 0.0010091 0.00274496 75.4677
51000 -0.00390425 -0.00635972 76.1107
52000 0.00884492 0.00882848 76.7821
53000 -0.00179417 0.000357736 77.445
54000 -0.000135343 0.00266124 78.1929
55000 0.00265652 -0.00199327 78.965
56000 0.00217064 0.0022727 79.8008
57000 0.0037349 0.00663914 80.7387
58000 -7.69155e-05 0.00203546 81.7558
59000 0.000753885 -0.00242385 82.9254
60000 0.00624455 0.00260009 84.2352
61000 0.00351977 0.00650691 85.7761
62000 8.95507e-06 -0.000176384 87.5557
63000 0.000655058 0.0027974 89.5611
64000 0.00186678 0.0011137 91.8557
65000 0.00149264 -0.00230904 94.446
66000 0.00169817 0.00678576 97.3187
67000 0.00151725 -0.000301617 100.44
68000 0.00369036 0.00314442 103.82
69000 0.00413361 0.00250041 107.397
70000 -0.00102164 0.000954914 111.133
71000 0.00235168 0.00283905 115.097
72000 0.00191357 0.00218586 119.231
73000 0.00208988 0.00149235 123.578
74000 0.00194373 0.0016026 128.216
75000 0.00269937 0.00175996 133.227
76000 0.00199701 0.0031124 138.63
77000 0.0035697 0.00346572 144.381
78000 0.0024159 0.00216139 150.418
79000 -0.0618288 -0.0795022 102.593
80000 -0.000728942 -0.00905079 44.7819
81000 -0.000196602 0.00215242 29.1889
82000 -0.00911005 -0.00873377 16.0012
83000 0.00190707 0.00257801 -6.38312
84000 0.00332618 0.00884059 -9.6391
85000 0.00338925 -0.0182901 -2.29509
86000 -0.0082791 -0.0135673 -1.17548
87000 -0.0147362 0.032469 0.226751
88000 0.0167006 -0.00336254 3.07337
89000 0.0325549 -0.0254469 1.22021
90000 -0.0324368 0.0245041 -2.9504
91000 -0.0111139 0.0206719 -0.53178
92000 0.0271513 -0.0309703 2.17972
93000 9.47802e-05 0.00547059 0.424921
94000 -0.0223835 0.0265993 -2.23689
95000 0.0155405 -0.0168046 0.444643
96000 0.008612 -0.0164543 1.92169
97000 -0.0109745 0.0260743 -1.03868
98000 -0.00332024 0.00428258 -1.53058
